SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
127177,5212902,Closed,currency 1,-2489,0,-1940.0,-1954.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-909,0.0
162936,6169278,Active,currency 1,-531,0,1295.0,,11388.645,0,900000.0,760081.5,0.0,0.0,Consumer credit,-43,14999.985
229122,6545573,Active,currency 1,-140,0,1746.0,,0.0,0,4500000.0,,,0.0,Mortgage,-15,
374796,6286674,Active,currency 1,-875,0,957.0,,,0,1102500.0,1100692.305,1807.695,0.0,Credit card,-36,
446867,6176608,Closed,currency 1,-1408,0,-677.0,-1073.0,,0,270000.0,0.0,,0.0,Consumer credit,-1073,0.0
226504,5431495,Closed,currency 1,-1151,0,-294.0,-293.0,,0,153000.0,0.0,0.0,0.0,Credit card,-292,
148354,5119231,Closed,currency 1,-1358,0,-1269.0,-921.0,,0,52461.0,,,0.0,Consumer credit,-918,
138542,5136439,Closed,currency 1,-2323,0,-1988.0,-1991.0,10892.745,0,101355.3,0.0,0.0,0.0,Consumer credit,-1987,
416744,6031207,Closed,currency 1,-1253,0,-886.0,-886.0,,0,104850.0,0.0,0.0,0.0,Consumer credit,-886,0.0
431027,6206082,Closed,currency 1,-913,0,-581.0,-581.0,0.0,0,149024.7,0.0,0.0,0.0,Consumer credit,-581,
347713,5780718,Closed,currency 1,-2185,0,-1851.0,-1880.0,69.03,0,42525.0,0.0,0.0,0.0,Consumer credit,-1880,
169951,5564823,Closed,currency 1,-1061,0,-540.0,-540.0,6555.78,0,128744.595,0.0,0.0,0.0,Consumer credit,-540,
420242,5941225,Closed,currency 1,-192,0,-91.0,-91.0,,0,22500.0,0.0,0.0,0.0,Credit card,-85,0.0
160909,6247066,Active,currency 1,-2456,0,1836.0,,,0,2250000.0,986391.0,0.0,0.0,Mortgage,-31,
198403,6295330,Closed,currency 1,-554,0,-283.0,-312.0,,0,77760.0,,,0.0,Consumer credit,-311,
304423,5608248,Sold,currency 1,-2483,0,-1390.0,,,0,382410.0,,,0.0,Credit card,-2078,
200781,5085200,Closed,currency 1,-1408,0,-1013.0,-1103.0,0.0,0,186264.0,0.0,0.0,0.0,Consumer credit,-1103,
184576,5264654,Closed,currency 1,-548,0,-367.0,-365.0,,0,68850.0,0.0,0.0,0.0,Consumer credit,-74,0.0
133854,6320967,Closed,currency 1,-416,0,-204.0,-204.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-98,
261435,5932916,Active,currency 1,-669,0,,,0.0,0,67500.0,0.0,0.0,0.0,Credit card,-49,6750.0
393753,6652257,Closed,currency 1,-2835,0,-2710.0,-2710.0,,0,36432.0,0.0,,0.0,Consumer credit,-1906,
286501,6827942,Closed,currency 1,-1407,0,-833.0,-833.0,192.51,0,573979.59,0.0,0.0,0.0,Consumer credit,-833,
312770,5933471,Closed,currency 1,-769,0,-647.0,-647.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-646,0.0
368292,6448766,Active,currency 1,-290,0,441.0,,,0,450000.0,302683.5,0.0,0.0,Consumer credit,-10,14807.205
187194,6086209,Closed,currency 1,-2863,0,-2435.0,-2431.0,4437.0,0,37768.5,,,0.0,Consumer credit,-2431,
411155,5521594,Closed,currency 1,-592,0,-408.0,-403.0,,0,45508.5,0.0,0.0,0.0,Consumer credit,-402,
213500,6259945,Active,currency 1,-87,0,644.0,,0.0,0,476019.36,444646.62,0.0,0.0,Consumer credit,-26,
308789,6387204,Closed,currency 1,-1448,0,-717.0,-1020.0,0.0,0,180000.0,0.0,0.0,0.0,Consumer credit,-1020,
370740,5253905,Active,currency 1,-406,0,1055.0,,,0,578880.0,485473.5,0.0,0.0,Consumer credit,-44,10260.0
239938,6388179,Active,currency 1,-15,0,1646.0,,0.0,0,112500.0,73372.5,39127.5,0.0,Credit card,-9,11250.0
349196,6191968,Active,currency 1,-847,10,,,,0,1350000.0,402421.5,,747.0,Consumer credit,-11,0.0
387380,5583052,Closed,currency 1,-2461,0,-2248.0,-2269.0,7104.915,0,39534.03,0.0,0.0,0.0,Consumer credit,-2247,
302215,5444142,Closed,currency 1,-1576,0,-1394.0,-1419.0,,0,29655.0,0.0,,0.0,Consumer credit,-1388,0.0
238520,6817199,Closed,currency 1,-1255,0,-889.0,-877.0,,0,94689.0,,,0.0,Consumer credit,-862,0.0
102868,5468350,Closed,currency 1,-1120,0,-814.0,-814.0,0.0,0,102342.96,0.0,0.0,0.0,Consumer credit,-809,
394943,6776116,Closed,currency 1,-1702,0,-1398.0,-1382.0,,0,144517.5,0.0,0.0,0.0,Consumer credit,-973,0.0
314773,6613636,Closed,currency 1,-1532,0,-436.0,-1347.0,,0,315000.0,0.0,0.0,0.0,Consumer credit,-168,0.0
336183,5933506,Closed,currency 1,-853,0,-488.0,-487.0,,0,160650.0,0.0,0.0,0.0,Consumer credit,-462,0.0
228448,6473315,Closed,currency 1,-1139,0,-34.0,-34.0,,0,571500.0,0.0,0.0,0.0,Consumer credit,-32,
450028,6385044,Closed,currency 1,-607,0,734.0,-169.0,,0,135000.0,,,0.0,Credit card,-167,
276497,5002447,Active,currency 1,-586,0,,,,0,76171.5,69646.5,,0.0,Credit card,-10,8496.0
409444,5390875,Closed,currency 1,-2521,0,-694.0,-1325.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-498,
158251,6700462,Closed,currency 1,-725,0,-541.0,-619.0,0.0,0,67500.0,0.0,0.0,0.0,Consumer credit,-619,
120634,6260804,Active,currency 1,-73,0,119.0,,,0,48487.5,41076.0,0.0,0.0,Consumer credit,-11,
195055,5265378,Active,currency 1,-568,0,1258.0,,,0,1471500.0,1184845.5,0.0,0.0,Consumer credit,-18,41062.5
241402,6279937,Active,currency 1,-129,0,52.0,,,0,17955.0,6412.5,0.0,0.0,Consumer credit,-5,0.0
152171,5842975,Active,currency 1,-389,0,996.0,,,0,225000.0,0.0,0.0,0.0,Credit card,-112,
196585,5818203,Active,currency 1,-424,0,1402.0,,,0,259578.0,224361.0,,0.0,Consumer credit,-25,6349.5
162864,6028425,Active,currency 1,-547,0,,,0.0,0,35395.02,0.0,35395.02,0.0,Credit card,-49,3541.5
447736,5444930,Active,currency 1,-185,0,30908.0,,,0,139873.5,0.0,,0.0,Credit card,-15,0.0
146403,5425315,Closed,currency 1,-788,0,-423.0,-420.0,0.0,0,54596.7,0.0,0.0,0.0,Consumer credit,-418,
399411,6372248,Closed,currency 1,-1403,0,-1068.0,-1095.0,,0,84287.25,0.0,,0.0,Consumer credit,-811,0.0
431740,5638264,Active,currency 1,-544,0,2.0,,0.0,0,232191.0,29767.5,0.0,0.0,Consumer credit,-29,
430582,5951019,Closed,currency 1,-816,0,1010.0,-121.0,,0,1597500.0,0.0,,0.0,Consumer credit,-121,0.0
430726,5811942,Closed,currency 1,-2658,0,-831.0,-855.0,,0,648000.0,0.0,0.0,0.0,Consumer credit,-846,0.0
106320,6653813,Closed,currency 1,-489,0,-369.0,-369.0,0.0,0,62055.0,0.0,0.0,0.0,Consumer credit,-369,
357578,5097692,Active,currency 1,-1162,0,665.0,,,0,1350000.0,649503.0,0.0,0.0,Consumer credit,-6,
279904,6549616,Closed,currency 1,-577,0,-214.0,-513.0,,0,105187.5,0.0,,0.0,Consumer credit,-214,0.0
383207,5562192,Closed,currency 1,-947,0,-765.0,-765.0,0.0,0,59962.5,0.0,0.0,0.0,Consumer credit,-759,
263460,5789739,Active,currency 1,-384,0,1442.0,,,0,594000.0,521703.0,0.0,0.0,Consumer credit,-17,16578.0
318851,6549540,Closed,currency 1,-1897,0,-1775.0,-1802.0,,0,49189.5,0.0,,0.0,Consumer credit,-1763,0.0
183490,6066290,Active,currency 1,-1520,0,1418.0,,,0,189000.0,152807.985,36192.015,0.0,Credit card,-57,
160667,5605417,Closed,currency 1,-2440,0,-613.0,-720.0,,0,445500.0,0.0,0.0,0.0,Consumer credit,-462,
309124,5964050,Closed,currency 1,-713,0,17.0,-439.0,,0,540000.0,0.0,0.0,0.0,Consumer credit,-166,0.0
319440,6458307,Active,currency 1,-759,0,702.0,,,0,482400.0,303745.5,0.0,0.0,Consumer credit,-56,15331.5
317142,6736282,Closed,currency 1,-1399,0,428.0,-1036.0,0.0,0,5209987.5,,,0.0,Car loan,-1036,
143676,5905896,Active,currency 1,-726,0,1100.0,,,0,756000.0,559170.0,0.0,0.0,Consumer credit,-22,21096.0
295869,6614799,Closed,currency 1,-455,0,1349.0,-178.0,,0,1888200.0,0.0,,0.0,Consumer credit,-176,0.0
116966,5980855,Closed,currency 1,-2805,0,-978.0,-992.0,,0,1350000.0,0.0,0.0,0.0,Consumer credit,-747,
275166,6359882,Closed,currency 1,-2661,0,-1663.0,-1663.0,,0,295132.5,,,0.0,Credit card,-1663,8194.5
280915,6781055,Active,currency 1,-133,0,109.0,,,0,62550.0,32535.0,0.0,0.0,Consumer credit,-10,0.0
436836,5985269,Active,currency 1,-517,0,579.0,,,0,2785.5,42214.5,0.0,0.0,Credit card,-3,4500.0
322853,6535331,Closed,currency 1,-543,0,1284.0,-205.0,,0,450000.0,,,0.0,Consumer credit,-205,
289738,6841493,Closed,currency 1,-614,0,-433.0,-415.0,,0,34830.0,0.0,0.0,0.0,Consumer credit,-414,
377869,5209122,Active,currency 1,-337,0,209.0,,,0,462150.0,221796.0,0.0,0.0,Consumer credit,-21,
198704,6322110,Closed,currency 1,-1967,0,-1594.0,-1593.0,,0,39744.0,0.0,,0.0,Consumer credit,-1015,0.0
412767,6449397,Closed,currency 1,-831,0,-497.0,-647.0,,0,90720.0,0.0,,0.0,Consumer credit,-315,
140533,6551723,Active,currency 1,-404,0,-220.0,,0.0,0,51828.84,27042.12,0.0,0.0,Consumer credit,-200,
379520,6202778,Active,currency 1,-851,0,244.0,,,0,112500.0,46764.0,,0.0,Consumer credit,-8,
176827,6302903,Closed,currency 1,-810,0,-443.0,-443.0,0.0,0,161100.0,0.0,0.0,0.0,Consumer credit,-437,
334683,5584960,Active,currency 1,-733,0,,,0.0,0,112500.0,107266.5,5233.5,0.0,Credit card,-12,
413892,6097853,Closed,currency 1,-1702,0,-1521.0,-1521.0,,0,53221.5,0.0,,0.0,Consumer credit,-1341,0.0
262561,6066167,Closed,currency 1,-2749,0,-2383.0,-2388.0,,0,103500.0,,,0.0,Consumer credit,-2388,0.0
193418,6017234,Closed,currency 1,-2642,0,-2306.0,-2335.0,0.0,0,46674.0,0.0,0.0,0.0,Consumer credit,-2335,
453851,6402497,Closed,currency 1,-2918,0,-2736.0,-2736.0,,0,23544.0,0.0,,0.0,Consumer credit,-2736,
243474,5443062,Closed,currency 1,-1364,0,-1244.0,-1270.0,0.0,0,29546.55,0.0,0.0,0.0,Consumer credit,-1184,
146110,6422717,Active,currency 1,-489,0,242.0,,11529.855,0,294498.09,115362.0,0.0,0.0,Consumer credit,-18,
250431,5732280,Active,currency 1,-636,0,438.0,,,0,459000.0,348241.5,0.0,0.0,Credit card,-126,
408516,6432923,Closed,currency 1,-1994,0,-1720.0,-1782.0,,0,19170.0,0.0,0.0,0.0,Consumer credit,-1777,0.0
326471,6342863,Closed,currency 1,-2457,0,-631.0,-1514.0,,0,1411290.0,0.0,,0.0,Consumer credit,-1512,38803.5
217093,5389549,Active,currency 1,-215,0,119.0,,,0,269955.0,134554.5,,0.0,Consumer credit,-16,
123363,6055101,Closed,currency 1,-342,0,23.0,-68.0,0.0,0,64300.5,0.0,0.0,0.0,Consumer credit,-65,
385167,5124318,Active,currency 1,-79,0,7288.0,,0.0,0,3798900.0,,,0.0,Mortgage,-7,
157233,6380527,Closed,currency 1,-1395,0,-1029.0,-1029.0,,0,135000.0,0.0,,0.0,Consumer credit,-163,
226154,5973460,Active,currency 1,-137,0,1689.0,,0.0,0,1350000.0,,,0.0,Consumer credit,-46,
382297,6186647,Closed,currency 1,-614,0,-402.0,-431.0,,0,79429.5,0.0,,0.0,Consumer credit,-420,
449650,5918094,Active,currency 1,-301,0,1525.0,,,0,1800000.0,1646550.0,,0.0,Consumer credit,-19,0.0
102158,6436115,Closed,currency 1,-677,0,419.0,-159.0,0.0,0,315000.0,0.0,0.0,0.0,Consumer credit,-156,
385672,6226737,Active,currency 1,-1208,0,-81.0,,19710.0,0,477360.36,19755.0,0.0,0.0,Consumer credit,-597,
217769,5210219,Active,currency 1,-439,0,1387.0,,0.0,0,900000.0,770081.445,0.0,0.0,Consumer credit,-44,
298982,6158631,Active,currency 1,-1736,0,-1556.0,,,0,33916.5,23697.0,,0.0,Consumer credit,-481,0.0
364582,5190293,Closed,currency 1,-2518,0,-1697.0,-1696.0,10843.29,0,254410.335,0.0,0.0,0.0,Consumer credit,-1693,11299.5
425479,5685480,Closed,currency 1,-2709,0,-882.0,-1562.0,,0,112500.0,0.0,0.0,0.0,Consumer credit,-508,
381758,6727271,Closed,currency 1,-1469,0,-1103.0,-1125.0,,0,120456.0,0.0,0.0,0.0,Consumer credit,-840,0.0
271092,6362987,Closed,currency 1,-428,0,-64.0,-95.0,,0,20830.5,0.0,0.0,0.0,Consumer credit,-94,0.0
147792,6298496,Closed,currency 1,-2019,0,-923.0,-1098.0,,0,229500.0,0.0,0.0,0.0,Consumer credit,-1092,86931.0
343611,6452116,Active,currency 1,-161,0,174.0,,,0,89861.4,58610.88,,0.0,Consumer credit,-42,
185230,5901636,Closed,currency 1,-33,0,-17.0,-16.0,,0,22500.0,0.0,0.0,0.0,Consumer credit,-7,0.0
205488,5384262,Closed,currency 1,-1365,0,-1189.0,-1218.0,,0,26829.0,0.0,0.0,0.0,Consumer credit,-611,
230179,6451790,Closed,currency 1,-1571,0,-1268.0,-1268.0,0.0,0,71988.48,0.0,0.0,0.0,Consumer credit,-1268,
268336,6400495,Closed,currency 1,-231,0,-111.0,-111.0,,0,66739.5,0.0,,0.0,Consumer credit,-91,
164742,5043345,Closed,currency 1,-399,0,-218.0,-218.0,0.0,0,50379.84,0.0,0.0,0.0,Consumer credit,-213,
383516,6422122,Active,currency 1,-124,0,972.0,,,0,90000.0,0.0,,0.0,Credit card,-55,
435138,5011059,Closed,currency 1,-394,0,-84.0,-83.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-80,0.0
441921,5231214,Closed,currency 1,-1676,0,-1495.0,-1495.0,,0,33088.5,0.0,,0.0,Consumer credit,-1492,0.0
273397,6155738,Active,currency 1,-360,0,710.0,,,0,67500.0,0.0,0.0,0.0,Credit card,-21,
329615,5828871,Active,currency 1,-179,0,156.0,,,0,9000.0,4549.5,0.0,0.0,Consumer credit,-26,877.5
383385,6744109,Closed,currency 1,-1608,0,-512.0,-1054.0,,0,1369350.0,0.0,0.0,0.0,Consumer credit,-200,0.0
436531,6169907,Closed,currency 1,-2418,0,-2052.0,-2021.0,15387.57,0,98325.0,0.0,0.0,0.0,Consumer credit,-1705,
269368,5508202,Active,currency 1,-92,0,289.0,,0.0,0,95154.705,81888.435,0.0,0.0,Consumer credit,-10,
113557,6708519,Closed,currency 1,-1568,0,-1387.0,-1395.0,,0,30361.5,0.0,,0.0,Consumer credit,-1339,0.0
408108,5897456,Active,currency 1,-72,7,294.0,,,0,110020.5,97051.5,,76.5,Consumer credit,-8,0.0
170280,6807535,Active,currency 1,-134,0,262.0,,0.0,0,70650.0,51412.5,0.0,0.0,Consumer credit,-9,
123046,6001701,Active,currency 1,-1200,0,9757.0,,0.0,0,225000.0,0.0,225000.0,0.0,Credit card,-128,4059.0
156214,6363994,Closed,currency 1,-1359,0,-993.0,-1063.0,,0,77454.0,,,0.0,Consumer credit,-1062,0.0
375094,6498400,Closed,currency 1,-1418,0,-1114.0,-1088.0,,0,18900.0,0.0,0.0,0.0,Consumer credit,-899,0.0
447705,6547352,Closed,currency 1,-1370,0,-1248.0,-1247.0,,0,21739.5,0.0,,0.0,Consumer credit,-1247,0.0
365469,5439351,Closed,currency 1,-2667,0,-841.0,-1044.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-618,6318.0
140327,5983866,Closed,currency 1,-93,0,-54.0,-84.0,,0,31500.0,0.0,,0.0,Consumer credit,-84,0.0
354740,5940066,Active,currency 1,-2564,0,4802.0,,0.0,0,3825000.0,3327193.305,0.0,0.0,Mortgage,-24,42116.535
411966,6073230,Active,currency 1,-602,0,108.0,,,0,450000.0,289129.5,,0.0,Credit card,-11,
406686,6260895,Active,currency 1,-710,0,1116.0,,,0,360000.0,224298.0,0.0,0.0,Consumer credit,-6,
406006,6026410,Closed,currency 1,-665,0,-343.0,-343.0,0.0,0,141750.0,0.0,0.0,0.0,Consumer credit,-338,
303119,5206037,Closed,currency 1,-1865,0,-1681.0,-1716.0,,0,31500.0,0.0,0.0,0.0,Consumer credit,-1588,
253079,6302799,Active,currency 1,-450,0,280.0,,0.0,0,225000.0,,,0.0,Consumer credit,-26,11299.5
226387,6594049,Closed,currency 1,-937,0,-478.0,-478.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-472,0.0
297024,6121875,Closed,currency 1,-450,0,-299.0,-274.0,,0,111771.0,,,0.0,Consumer credit,-267,
273121,6030674,Closed,currency 1,-955,0,-894.0,-933.0,,0,4500.0,0.0,,0.0,Consumer credit,-933,0.0
353867,5968932,Active,currency 1,-1011,0,27266.0,,0.0,2,315000.0,202382.055,112617.945,0.0,Credit card,-16,4500.0
148259,5059531,Closed,currency 1,-2481,0,-2146.0,-2174.0,0.0,0,96084.0,0.0,0.0,0.0,Consumer credit,-2174,
342222,5491617,Active,currency 1,-2030,0,131.0,,,0,135000.0,121275.0,0.0,0.0,Credit card,-13,
285486,6105216,Closed,currency 1,-1910,0,-1665.0,-1665.0,0.0,0,11236.5,0.0,0.0,0.0,Consumer credit,-1665,
172061,6776264,Active,currency 1,-702,0,718.0,,,0,486000.0,0.0,0.0,0.0,Credit card,-87,
157501,5859056,Closed,currency 1,-2731,0,-2365.0,-2106.0,0.0,0,31410.0,0.0,0.0,0.0,Consumer credit,-2105,
249204,5665965,Active,currency 1,-515,0,1646.0,,0.0,0,675000.0,392800.5,,0.0,Credit card,-33,
194620,6004577,Active,currency 1,-1133,0,,,,0,0.0,0.0,0.0,0.0,Credit card,-1124,
224533,6680920,Closed,currency 1,-1202,0,-563.0,-228.0,,0,0.0,0.0,,0.0,Credit card,-40,
352539,6776251,Closed,currency 1,-2920,0,-2644.0,-2619.0,,0,180000.0,,,0.0,Consumer credit,-2619,0.0
283792,5445247,Closed,currency 1,-452,0,-298.0,-298.0,0.0,0,38430.0,0.0,0.0,0.0,Consumer credit,-296,
395415,5837290,Active,currency 1,-305,0,791.0,,0.0,0,225000.0,196767.0,0.0,0.0,Consumer credit,-29,0.0
369001,6066986,Closed,currency 1,-60,0,,-56.0,,0,4500.0,0.0,,0.0,Microloan,-41,0.0
326452,5667968,Active,currency 1,-112,0,984.0,,,0,526500.0,515560.5,0.0,0.0,Consumer credit,-72,0.0
419485,5492923,Closed,currency 1,-673,0,1153.0,-483.0,,0,2027947.5,,,0.0,Consumer credit,-483,0.0
267150,5651475,Active,currency 1,-1561,0,702.0,,,0,243000.0,263920.5,0.0,0.0,Credit card,-6,
150659,6151161,Closed,currency 1,-1840,0,-1656.0,-1662.0,,0,102235.5,0.0,,0.0,Consumer credit,-1650,0.0
378243,5533808,Closed,currency 1,-2909,0,-2544.0,-2551.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-2551,
153308,5569296,Active,currency 1,-70,0,-16.0,,,0,630000.0,53176.5,0.0,0.0,Credit card,-6,
137827,6012256,Active,currency 1,-319,0,777.0,,5890.68,0,353655.0,298530.0,0.0,0.0,Consumer credit,-44,9823.77
118468,5835048,Active,currency 1,-257,0,468.0,,,0,337320.0,,,0.0,Consumer credit,-4,
343013,6464534,Closed,currency 1,-1476,0,-762.0,-773.0,,0,450000.0,0.0,,0.0,Consumer credit,-773,0.0
423065,6540256,Closed,currency 1,-2267,0,-1172.0,-1175.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-1021,
140234,6097843,Active,currency 1,-1506,0,321.0,,,0,519300.0,59449.5,0.0,0.0,Consumer credit,-9,5967.0
302462,5229738,Closed,currency 1,-2106,0,-1772.0,-1801.0,,0,120067.2,0.0,,0.0,Consumer credit,-18,
264095,6254831,Active,currency 1,-651,0,1175.0,,,0,981000.0,816484.5,0.0,0.0,Consumer credit,-148,27378.0
216697,5922474,Closed,currency 1,-1799,0,-680.0,-945.0,,0,0.0,0.0,,0.0,Credit card,-977,
140027,5952516,Active,currency 1,-339,0,1487.0,,,0,553500.0,506875.5,0.0,0.0,Consumer credit,-47,16195.5
190805,5905529,Active,currency 1,-642,0,453.0,,,0,202500.0,125297.955,,0.0,Consumer credit,-9,
260117,5477676,Active,currency 1,-239,0,859.0,,0.0,0,1350000.0,1199952.0,0.0,0.0,Consumer credit,-20,36486.495
219344,5844320,Active,currency 1,-408,0,694.0,,,0,45000.0,51250.5,0.0,0.0,Credit card,-23,3150.0
205792,5322104,Active,currency 1,-399,0,392.0,,,0,2250000.0,1004148.0,,0.0,Consumer credit,-5,
408059,6577546,Closed,currency 1,-2387,0,-2113.0,-2143.0,0.0,0,28305.0,0.0,0.0,0.0,Consumer credit,-2143,
415691,6539448,Closed,currency 1,-2208,0,-1479.0,-1620.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-1391,0.0
240370,5114433,Closed,currency 1,-1159,0,-626.0,-626.0,,0,497785.5,0.0,,0.0,Credit card,-626,22500.0
152864,6177282,Closed,currency 1,-1861,0,-1678.0,-1225.0,,0,22729.5,,,0.0,Consumer credit,-1222,0.0
128519,5818270,Closed,currency 1,-1877,0,-1692.0,-1816.0,0.0,0,26865.0,0.0,0.0,0.0,Consumer credit,-1814,
287732,5719663,Closed,currency 1,-300,0,1526.0,-178.0,0.0,0,540000.0,,,0.0,Consumer credit,-178,
302166,6432322,Closed,currency 1,-2540,0,-1445.0,-2169.0,,0,1444041.0,0.0,,0.0,Car loan,-2169,0.0
258321,5912986,Closed,currency 1,-2659,0,-2445.0,-2468.0,4157.325,0,22770.09,0.0,0.0,0.0,Consumer credit,-2444,
194872,5651075,Closed,currency 1,-1520,0,-786.0,-909.0,0.0,0,137451.78,0.0,0.0,0.0,Consumer credit,-909,
396752,5231861,Active,currency 1,-2021,0,-1656.0,,,0,115258.5,0.0,,0.0,Consumer credit,-614,
419170,6668372,Closed,currency 1,-104,0,,-27.0,,0,13500.0,16254.0,,0.0,Microloan,-27,15930.0
397517,6716939,Closed,currency 1,-1759,0,-1394.0,-1316.0,,0,130635.0,0.0,,0.0,Consumer credit,-1316,
232550,5342077,Closed,currency 1,-916,0,-186.0,-427.0,,0,180000.0,,,0.0,Consumer credit,-427,
172896,6579879,Closed,currency 1,-2734,0,-2399.0,-2427.0,,0,96176.25,0.0,,0.0,Consumer credit,-901,
212957,5567804,Closed,currency 1,-1092,0,-727.0,-727.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-717,24687.0
390871,6057136,Active,currency 1,-206,0,2351.0,,0.0,0,1147500.0,1113214.365,0.0,0.0,Consumer credit,-55,25069.5
428710,6003461,Closed,currency 1,-833,0,10080.0,-587.0,0.0,0,171000.0,,,0.0,Credit card,-587,
241500,6747966,Sold,currency 1,-1440,0,30937.0,,,0,180000.0,0.0,,0.0,Credit card,-328,0.0
127373,5544553,Closed,currency 1,-1337,0,-271.0,-1276.0,,0,0.0,0.0,0.0,0.0,Credit card,-526,
124112,5066963,Closed,currency 1,-1365,0,-1058.0,-1176.0,,0,49500.0,0.0,0.0,0.0,Consumer credit,-1175,13500.0
254837,5952978,Closed,currency 1,-2728,0,-1632.0,-1684.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-1457,0.0
246304,6298218,Closed,currency 1,-1956,0,-1209.0,-1134.0,,0,0.0,0.0,,0.0,Credit card,-585,
148912,5562972,Closed,currency 1,-613,0,-36.0,-550.0,,0,225103.05,0.0,,0.0,Consumer credit,-140,
410813,6151913,Active,currency 1,-1611,0,215.0,,,0,387000.0,50058.0,0.0,0.0,Consumer credit,-27,6691.5
319486,6634770,Closed,currency 1,-478,0,-299.0,-275.0,,0,123142.5,,,0.0,Consumer credit,-267,0.0
432696,6547945,Closed,currency 1,-2918,0,-2552.0,-2670.0,0.0,0,48140.64,,,0.0,Consumer credit,-831,
331698,5599407,Closed,currency 1,-1783,0,-1693.0,-917.0,,0,19404.0,,,0.0,Consumer credit,-914,
431008,5431698,Active,currency 1,-321,0,,,0.0,0,1575000.0,1571548.5,3450.15,0.0,Credit card,-12,
137731,5794306,Active,currency 1,-2175,0,,,0.0,0,45000.0,0.0,45000.0,0.0,Credit card,-20,
251263,5677261,Closed,currency 1,-2895,0,-2500.0,-2585.0,2751.525,0,28077.12,0.0,0.0,0.0,Consumer credit,-2486,
360348,5965826,Active,currency 1,-726,0,1100.0,,0.0,0,2250000.0,1700172.0,,0.0,Consumer credit,-5,
319512,6147778,Closed,currency 1,-124,0,,-115.0,,0,22500.0,,,0.0,Microloan,-101,0.0
118509,6466719,Closed,currency 1,-2803,0,-2590.0,-2678.0,,0,47970.0,0.0,,0.0,Consumer credit,-11,
397962,5265639,Closed,currency 1,-1120,0,-759.0,-1094.0,,0,69480.0,0.0,,0.0,Consumer credit,-535,
331024,5654663,Closed,currency 1,-1778,0,-1411.0,-1411.0,0.0,0,206550.0,0.0,0.0,0.0,Consumer credit,-1411,
326516,6775327,Closed,currency 1,-1206,0,-1055.0,-1055.0,0.0,0,139940.325,0.0,0.0,0.0,Consumer credit,-1055,
425957,6816676,Active,currency 1,-391,0,1296.0,,,0,0.0,0.0,0.0,0.0,Credit card,-55,
185279,5589501,Closed,currency 1,-762,0,-609.0,-657.0,0.0,0,1125000.0,,,0.0,Consumer credit,-657,
269392,5877950,Active,currency 1,-903,0,254.0,,,0,445500.0,32006.565,,0.0,Consumer credit,-4,
100548,6433473,Closed,currency 1,-441,0,-107.0,-133.0,,0,102155.58,0.0,,0.0,Consumer credit,-13,
326502,6834152,Active,currency 1,-529,0,1127.0,,,0,0.0,0.0,0.0,0.0,Credit card,-19,
102230,6691172,Active,currency 1,-423,0,339.0,,,0,141383.34,68057.775,,0.0,Consumer credit,-41,
265317,6759849,Closed,currency 1,-1070,0,-887.0,-870.0,,0,28624.5,0.0,0.0,0.0,Consumer credit,-740,
285509,6150366,Active,currency 1,-1967,0,-141.0,,,0,741825.0,18036.0,0.0,0.0,Consumer credit,-252,12906.0
143652,6775768,Sold,currency 1,-926,0,-797.0,,,0,1597500.0,0.0,,0.0,Car loan,-282,0.0
169546,6009987,Closed,currency 1,-1455,0,-1345.0,-1340.0,,0,9859.5,0.0,,0.0,Credit card,-1340,0.0
310093,6647368,Active,currency 1,-195,0,171.0,,,0,76441.5,45886.5,0.0,0.0,Consumer credit,-11,0.0
334474,6442904,Closed,currency 1,-1456,0,-1151.0,-1180.0,,0,76397.715,0.0,,0.0,Consumer credit,-928,
334474,6442903,Closed,currency 1,-1770,0,-1436.0,-1464.0,,0,104830.2,0.0,,0.0,Consumer credit,-928,
368631,5671603,Closed,currency 1,-968,0,-602.0,-664.0,,0,139500.0,0.0,,0.0,Consumer credit,-658,
413767,6567991,Active,currency 1,-678,0,705.0,,,0,112500.0,109480.5,0.0,0.0,Credit card,-155,
218712,6427202,Closed,currency 1,-1152,0,-817.0,-846.0,30285.0,0,274104.0,0.0,0.0,0.0,Consumer credit,-846,
