SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1496318,444213,1.0,9,-2522.0,-2522.0,17289.765,17289.765
1054663,158527,0.0,27,-1922.0,-1923.0,9000.0,9000.0
1544178,410699,1.0,3,-2454.0,-2462.0,4275.405,4275.405
1721544,321381,0.0,26,-195.0,-195.0,4500.0,4500.0
1052921,254225,1.0,7,-265.0,-302.0,10008.225,250.65
1931131,271137,1.0,1,-809.0,-821.0,4524.705,4524.705
2038945,394372,1.0,1,-1369.0,-1373.0,16772.175,16772.175
1006088,382934,0.0,25,-774.0,-774.0,727.605,727.605
1586631,424216,1.0,6,-2474.0,-2576.0,9284.13,9284.13
2093967,348812,1.0,9,-277.0,-278.0,48701.25,48701.25
2778235,256459,0.0,10,-177.0,-177.0,2250.0,2250.0
2565247,247950,1.0,12,-370.0,-379.0,11498.535,11498.535
1669663,383534,1.0,12,-630.0,-642.0,12472.965,12472.965
1652430,298569,1.0,35,-73.0,-74.0,12928.5,12928.5
2273743,139251,1.0,7,-436.0,-457.0,35590.5,35590.5
2682866,230379,0.0,110,-230.0,-230.0,520.38,520.38
2696672,193054,0.0,3,-608.0,-608.0,38615.895,38615.895
2800801,267122,0.0,9,-576.0,-576.0,7227.27,7227.27
1380755,392486,0.0,22,-345.0,-355.0,3464.685,89.685
1937966,428915,1.0,1,-388.0,-399.0,16198.47,16198.47
1836904,254645,0.0,80,-566.0,-566.0,67.59,67.59
2745397,188681,0.0,15,-101.0,-101.0,335.25,335.25
1359889,330981,0.0,25,-2226.0,-2226.0,1125.0,1125.0
1691399,346553,1.0,4,-1748.0,-1775.0,7045.2,7045.2
2834021,441061,1.0,24,-391.0,-391.0,40389.03,40389.03
1254568,449030,1.0,1,-883.0,-884.0,12567.78,12567.78
1589753,369539,1.0,6,-2164.0,-2170.0,4538.565,4538.565
2148887,256839,1.0,9,-2384.0,-2384.0,24751.35,24751.35
2319561,192985,1.0,4,-2859.0,-2859.0,8200.71,8200.71
2560863,445938,0.0,123,-1412.0,-1436.0,8100.0,8100.0
1768954,407803,2.0,9,-1305.0,-1321.0,11962.485,11962.485
1058653,405687,1.0,10,-234.0,-252.0,12383.28,12383.28
1724583,369636,1.0,8,-1857.0,-1861.0,20872.35,20872.35
2440321,278909,1.0,3,-434.0,-440.0,11149.425,11149.425
1283355,127702,1.0,5,-300.0,-317.0,14736.33,14736.33
2642780,274644,1.0,12,-2048.0,-2070.0,5000.04,5000.04
1257066,206101,0.0,61,-1150.0,-1150.0,425.7,425.7
2432047,348227,1.0,1,-740.0,-760.0,13009.77,67500.0
1936661,129831,0.0,26,-2762.0,-2762.0,1125.0,1125.0
1514742,425932,1.0,12,-600.0,-603.0,53641.71,53641.71
1332371,298389,0.0,26,-92.0,-87.0,7072.335,7072.335
1078960,449606,0.0,72,-1513.0,-1513.0,159.39,159.39
1624024,427110,3.0,6,-654.0,-655.0,46537.245,46537.245
1226945,217966,2.0,13,-821.0,-847.0,25090.155,129.87
2341597,364796,0.0,128,-121.0,-121.0,7875.0,7875.0
2211790,334682,1.0,5,-1667.0,-1670.0,7432.425,7432.425
1459329,152093,1.0,16,-194.0,-223.0,10121.67,10121.67
1645690,429740,1.0,6,-1968.0,-1984.0,4118.22,4118.22
1110591,361197,0.0,4,-259.0,-268.0,6739.065,6739.065
1177175,265205,1.0,3,-315.0,-337.0,5673.87,5673.87
2668207,122862,0.0,9,-272.0,-272.0,584.46,584.46
2496696,451631,1.0,5,-1024.0,-1032.0,17079.255,17079.255
1075179,289783,1.0,6,-285.0,-301.0,5148.99,5148.99
1949886,355877,1.0,4,-366.0,-400.0,6965.37,6965.37
1937839,111228,1.0,9,-1191.0,-1214.0,18426.6,18426.6
1533052,156054,1.0,26,-355.0,-356.0,25020.945,25020.945
1686647,119012,1.0,6,-473.0,-473.0,13206.87,1473.075
1855783,213551,1.0,8,-498.0,-505.0,28438.38,28438.38
2318485,377675,1.0,4,-639.0,-643.0,9071.055,9071.055
1900495,225947,1.0,4,-2217.0,-2230.0,11365.245,11365.245
1392037,325687,1.0,3,-2466.0,-2471.0,2260.26,2260.26
1254532,286817,0.0,10,-29.0,-29.0,24.75,24.75
1036557,444355,2.0,7,-373.0,-391.0,72741.33,394.065
2241587,273121,0.0,89,-1190.0,-1190.0,33.885,33.885
2599974,225194,3.0,5,-23.0,-34.0,16674.3,16674.3
2526432,280803,1.0,1,-975.0,-977.0,28465.38,28465.38
2821044,345450,1.0,12,-2024.0,-2027.0,14120.64,14120.64
1801163,436505,0.0,29,-2109.0,-2114.0,5625.0,5625.0
2600963,238699,1.0,2,-1288.0,-1299.0,8886.6,8886.6
2643376,257883,1.0,6,-1853.0,-1875.0,31451.805,4.275
2157784,312825,1.0,3,-2186.0,-2199.0,23295.78,23295.78
1109555,435715,0.0,17,-1990.0,-2015.0,7875.0,7875.0
1383012,415757,0.0,78,-577.0,-577.0,1705.5,1705.5
2259188,313898,1.0,5,-709.0,-774.0,10534.635,10534.635
2157848,383048,9.0,15,-130.0,-131.0,23508.0,180000.0
1966679,115040,1.0,7,-506.0,-511.0,13860.945,13021.65
2216641,113600,1.0,10,-2558.0,-2564.0,6739.65,6739.65
1515766,427081,0.0,20,-362.0,-362.0,1073.88,1073.88
1435706,328730,1.0,10,-610.0,-614.0,27726.84,27726.84
1267680,370670,2.0,4,-857.0,-876.0,45450.495,45450.495
2138096,269175,1.0,8,-2455.0,-2427.0,6373.53,6373.53
1944930,186094,1.0,5,-447.0,-458.0,8230.68,8230.68
1597387,104880,1.0,25,-640.0,-648.0,21886.875,21886.875
1188889,212432,1.0,6,-2332.0,-2342.0,9604.17,9604.17
1164180,195330,1.0,5,-242.0,-259.0,16839.54,16839.54
1340293,248249,1.0,2,-1578.0,-1591.0,25740.9,25653.6
2225187,207047,0.0,3,-661.0,-680.0,11965.86,11565.0
2605586,116153,0.0,80,-254.0,-254.0,270.405,270.405
2435395,359285,0.0,62,-2125.0,-2125.0,280.935,280.935
1730060,200729,1.0,1,-733.0,-736.0,15493.77,15493.77
2486085,248068,0.0,3,-947.0,-928.0,7387.2,2.7
1161253,252773,1.0,1,-579.0,-591.0,10785.735,10785.735
1294606,439646,1.0,18,-1091.0,-1113.0,23860.125,23860.125
1198329,346135,1.0,3,-607.0,-625.0,8095.05,8095.05
1132890,353957,1.0,1,-75.0,-78.0,3694.86,3694.86
1556511,246872,1.0,2,-130.0,-161.0,32544.72,32544.72
1361829,249742,1.0,9,-683.0,-682.0,11146.23,11146.23
2567876,329340,0.0,102,-833.0,-841.0,8100.0,8100.0
2210244,394014,2.0,3,-1009.0,-1035.0,22996.8,22996.8
2821031,304884,1.0,15,-633.0,-604.0,15258.285,211.275
1329634,345821,1.0,24,-1074.0,-1079.0,2361.555,2361.555
1131315,374015,0.0,102,-87.0,-87.0,168.48,168.48
2070172,378434,1.0,1,-1577.0,-1604.0,12586.815,12586.815
2525751,206145,0.0,16,-106.0,-106.0,523.125,523.125
2523635,261906,0.0,115,-812.0,-812.0,127.125,127.125
1494077,267236,3.0,5,-456.0,-475.0,23083.65,23083.65
2618225,390361,1.0,8,-344.0,-360.0,22686.66,22686.66
1866370,210291,1.0,10,-1164.0,-1169.0,4837.905,4837.905
2353470,449083,1.0,1,-499.0,-522.0,2906.685,2906.685
2165809,224024,2.0,15,-210.0,-226.0,6331.005,6331.005
1256852,389737,1.0,3,-362.0,-370.0,13787.415,13787.415
2030094,254100,1.0,4,-1066.0,-1071.0,25593.39,25593.39
2075574,243109,1.0,9,-1534.0,-1541.0,3526.56,3526.56
2804224,294141,0.0,64,-1323.0,-1323.0,1509.795,1509.795
2794502,394887,0.0,54,-1444.0,-1444.0,1687.005,1687.005
1312408,323784,1.0,4,-1627.0,-1631.0,7012.53,7012.53
1862416,361223,0.0,36,-1692.0,-1692.0,594.585,594.585
2827363,218362,1.0,5,-521.0,-533.0,15877.215,15877.215
2409214,422162,1.0,6,-521.0,-524.0,61418.205,61418.205
1556483,166858,5.0,24,-299.0,-329.0,4008.15,1176.795
2134675,305286,1.0,31,-346.0,-350.0,36671.265,36671.265
2797675,128290,0.0,4,-179.0,-189.0,4147.2,4147.2
1474636,213597,1.0,3,-2334.0,-2330.0,26357.355,26299.125
2719899,380485,1.0,11,-2511.0,-2505.0,5447.07,5423.76
2584639,159529,0.0,56,-1016.0,-1016.0,225.405,225.405
2623693,120759,1.0,4,-1782.0,-1820.0,9535.32,9535.32
1267235,260943,0.0,8,-70.0,-82.0,2369.88,2250.0
1383617,376368,2.0,13,-275.0,-283.0,11742.975,11742.975
1475297,192106,1.0,6,-1361.0,-1381.0,3609.675,3609.675
2105911,280021,1.0,14,-152.0,-158.0,19832.22,16917.165
2121104,352652,1.0,2,-1333.0,-1393.0,9225.225,9225.225
1648375,233858,1.0,8,-620.0,-634.0,11561.76,11561.76
2101018,305771,1.0,4,-590.0,-624.0,4539.105,4539.105
1769205,277577,1.0,13,-583.0,-593.0,7107.165,7107.165
2706051,438471,0.0,25,-265.0,-278.0,10306.035,10306.035
1509395,358161,0.0,14,-506.0,-507.0,26339.895,26339.895
1051760,207614,1.0,6,-397.0,-403.0,23917.05,23917.05
2257300,378342,2.0,9,-639.0,-646.0,3481.11,3481.11
1907137,296493,1.0,9,-244.0,-250.0,21433.545,21433.545
2415355,238699,0.0,43,-57.0,-57.0,8091.315,8091.315
1609062,216841,1.0,1,-259.0,-289.0,43566.885,43566.885
2728531,102992,3.0,7,-156.0,-183.0,23766.705,45000.0
1159003,261230,2.0,1,-768.0,-788.0,23508.63,23508.63
2051434,447586,1.0,2,-444.0,-452.0,6877.215,6877.215
2833240,132151,1.0,10,-1836.0,-1837.0,5294.475,5294.475
1626696,153595,2.0,9,-603.0,-632.0,15380.775,15380.775
1447253,408967,1.0,15,-1588.0,-1612.0,7721.19,7721.19
1446857,173812,1.0,11,-594.0,-607.0,51208.38,51208.38
2835200,327545,2.0,19,-112.0,-127.0,1423045.35,1423045.35
1456037,373407,1.0,15,-1283.0,-1379.0,5280.345,5280.345
2523635,261906,0.0,70,-1999.0,-2029.0,67.5,67.5
1743113,150470,1.0,22,-151.0,-154.0,24086.52,24086.52
2733440,305008,1.0,9,-2523.0,-2533.0,10275.75,10275.75
1995059,203428,1.0,20,-188.0,-190.0,28742.67,28742.67
1866090,424002,1.0,11,-1299.0,-1335.0,8093.52,257.4
2830935,147566,0.0,6,-2495.0,-2514.0,4500.0,4500.0
2492525,448024,1.0,11,-115.0,-127.0,11401.245,11401.245
2703105,450099,0.0,7,-2800.0,-2800.0,166.005,166.005
1431087,101020,1.0,4,-2266.0,-2293.0,4961.34,4961.34
1725610,388613,0.0,4,-1080.0,-1080.0,714.51,714.51
2246885,398280,2.0,5,-1007.0,-1024.0,16037.64,16037.64
2162791,124906,1.0,11,-1123.0,-1136.0,20837.07,20837.07
1754665,166505,1.0,4,-1318.0,-1324.0,22184.595,22184.595
2507741,131468,1.0,12,-2178.0,-2216.0,10332.18,10332.18
2482379,231589,1.0,3,-423.0,-434.0,69691.275,69691.275
2415287,176877,1.0,3,-1311.0,-1321.0,3369.6,3369.6
1227172,138477,1.0,4,-551.0,-581.0,7110.54,1754.685
1254484,349958,1.0,5,-1653.0,-1655.0,5210.775,5210.775
1469612,347163,2.0,7,-1512.0,-1522.0,764084.475,764084.475
1719320,290188,1.0,3,-302.0,-303.0,25787.025,25787.025
1750083,294964,1.0,15,-483.0,-485.0,50156.505,50156.505
2257773,378996,1.0,12,-530.0,-542.0,5716.305,5716.305
1811263,244264,5.0,30,-227.0,-245.0,9103.5,50850.0
1037369,105906,1.0,7,-1969.0,-1959.0,23641.65,23634.315
2058385,265724,1.0,23,-1212.0,-1241.0,11213.055,74.835
2045504,402525,0.0,31,-53.0,-57.0,10902.105,10902.105
1128430,376353,1.0,1,-876.0,-885.0,4921.605,4921.605
1644471,408272,1.0,2,-531.0,-544.0,24356.475,24356.475
2724996,254276,0.0,110,-226.0,-226.0,217.035,217.035
1811997,406968,1.0,3,-872.0,-878.0,34897.995,34897.995
2219909,329720,1.0,10,-534.0,-545.0,15499.125,15499.125
1731819,145173,1.0,4,-581.0,-588.0,12774.555,12774.555
1490715,251063,1.0,17,-1976.0,-1985.0,10716.21,10716.21
2211012,307416,0.0,4,-683.0,-691.0,2568.6,2568.6
2226912,257010,1.0,8,-211.0,-233.0,13563.54,2618.82
1604048,201674,1.0,10,-124.0,-133.0,13188.375,13188.375
2652263,265488,0.0,9,-689.0,-689.0,15750.0,15750.0
1077585,279531,1.0,1,-875.0,-881.0,23528.34,23528.34
1614845,366700,0.0,20,-2275.0,-2275.0,6750.0,6750.0
1159370,259918,1.0,1,-1560.0,-1567.0,2476.17,2476.17
2429178,442210,1.0,16,-361.0,-366.0,10629.72,10629.72
2149456,414341,0.0,43,-1990.0,-1994.0,6750.0,6750.0
2189377,233329,0.0,30,-1479.0,-1490.0,4500.0,4500.0
2131197,180821,2.0,20,-145.0,-152.0,32672.25,32672.25
1994249,439430,1.0,1,-2121.0,-2137.0,13018.455,13018.455
1336852,125560,1.0,10,-81.0,-83.0,49955.535,49955.535
1688190,299593,2.0,9,-986.0,-1003.0,11009.34,15315.345
2675651,284805,0.0,18,-689.0,-689.0,11247.12,11247.12
1525613,276294,1.0,4,-2692.0,-2692.0,7063.515,7063.515
1836904,254645,0.0,15,-2393.0,-2404.0,5625.0,3375.0
2001119,389683,1.0,5,-75.0,-87.0,28858.95,28858.95
1282348,210890,0.0,4,-2520.0,-2528.0,6750.0,6750.0
1051745,427808,0.0,7,-105.0,-105.0,31500.0,31500.0
2007277,377893,0.0,6,-52.0,-61.0,2250.0,2250.0
1311642,410418,0.0,33,-239.0,-258.0,2250.0,2250.0
2391584,425798,0.0,46,-2061.0,-2061.0,3583.485,3583.485
1855576,264422,1.0,5,-1641.0,-1663.0,13228.65,13228.65
2366935,322974,0.0,48,-1455.0,-1455.0,4500.0,4500.0
1086916,102218,1.0,8,-2917.0,-2916.0,5672.25,5666.49
2246707,409778,1.0,10,-2466.0,-2470.0,25755.075,25755.075
2773461,225127,0.0,12,-906.0,-917.0,3064.635,3064.635
1792785,328086,1.0,4,-1072.0,-1083.0,6260.445,6260.445
2385826,257585,0.0,45,-2259.0,-2259.0,362.115,362.115
2371517,315366,0.0,11,-418.0,-418.0,22500.0,22500.0
1256217,172405,1.0,6,-1539.0,-1653.0,3242.385,3242.385
1856729,167578,1.0,2,-582.0,-622.0,13959.99,13959.99
2687450,286250,0.0,96,-1207.0,-1209.0,5625.0,5625.0
1697112,414068,2.0,22,-150.0,-150.0,3140.685,26835.705
1183348,159866,0.0,3,-685.0,-681.0,30160.26,910.26
1456564,176925,0.0,45,-126.0,-126.0,22073.535,22073.535
1126641,376404,0.0,108,-213.0,-229.0,2250.0,2250.0
1531728,192914,0.0,42,-1418.0,-1438.0,4500.0,4500.0
1793018,194158,0.0,75,-445.0,-445.0,340.38,340.38
1850022,106472,1.0,15,-78.0,-88.0,10331.55,10331.55
2293931,258453,11.0,6,-156.0,-160.0,43423.695,43423.695
2559746,102920,1.0,1,-2273.0,-2287.0,12749.49,12749.49
2167291,451716,1.0,5,-1047.0,-1048.0,22119.705,22119.705
1618430,447698,0.0,90,-777.0,-777.0,399.24,399.24
2415356,369305,1.0,7,-924.0,-940.0,30614.85,5232.87
1815324,197148,0.0,20,-2920.0,-2920.0,3150.0,3150.0
1251353,433507,1.0,12,-321.0,-324.0,6608.565,6608.565
2605450,291519,1.0,5,-881.0,-881.0,19958.895,19958.895
2405147,418658,0.0,129,-217.0,-217.0,337.095,337.095
1978530,433097,1.0,1,-2593.0,-2605.0,13942.305,13942.305
1797741,349678,1.0,1,-793.0,-807.0,5575.95,5575.95
2773891,134050,0.0,19,-996.0,-1008.0,3425.04,3425.04
2503256,292716,1.0,2,-302.0,-323.0,7858.26,7858.26
1109205,250895,1.0,4,-756.0,-765.0,7330.77,7330.77
1368729,170970,1.0,1,-1159.0,-1170.0,44131.095,44131.095
1415852,228637,1.0,19,-108.0,-114.0,5081.265,5081.265
1484385,195626,2.0,19,-212.0,-211.0,21720.87,21720.87
2179649,151248,1.0,6,-1336.0,-1366.0,1935.585,1935.585
2426406,449368,1.0,15,-1143.0,-1181.0,6389.325,6389.325
2224621,398621,1.0,7,-152.0,-152.0,29284.695,29284.695
1973479,403455,1.0,9,-1960.0,-2001.0,11724.975,6.615
2292660,213475,1.0,18,-585.0,-586.0,16849.8,16849.8
1770866,420353,0.0,99,-205.0,-205.0,802.665,802.665
1695109,455444,6.0,6,-23.0,-42.0,40587.615,47061.0
1568909,198155,0.0,30,-126.0,-126.0,473.67,473.67
1997639,435681,1.0,6,-388.0,-389.0,45205.605,45205.605
1710402,183490,0.0,2,-2265.0,-2279.0,4500.0,4500.0
1572139,357891,0.0,5,-651.0,-651.0,22500.0,22500.0
1995228,394415,1.0,5,-1996.0,-1977.0,14010.66,8831.385
1672177,141926,1.0,8,-2015.0,-2022.0,5081.76,5081.76
1235555,379232,0.0,35,-660.0,-674.0,2250.0,2250.0
1234550,317488,1.0,3,-535.0,-620.0,4977.855,4977.855
2173398,284348,1.0,14,-304.0,-307.0,23569.065,23569.065
1020639,244103,1.0,7,-1780.0,-1784.0,3673.305,3673.305
2435395,359285,0.0,63,-2065.0,-2081.0,6750.0,6750.0
2506141,239532,0.0,75,-1715.0,-1732.0,5625.0,5625.0
1645557,159959,0.0,22,-925.0,-925.0,11236.05,11236.05
2537288,440238,0.0,28,-272.0,-272.0,26.46,26.46
1830241,443495,1.0,12,-1347.0,-1340.0,5096.97,4961.475
1008387,314127,1.0,17,-611.0,-616.0,7206.705,7206.705
1156757,222478,0.0,18,-285.0,-285.0,355.725,355.725
1948990,107406,1.0,1,-327.0,-344.0,7746.075,7623.0
1588890,446937,1.0,3,-1977.0,-1999.0,6491.655,6491.655
1647746,337008,2.0,21,-198.0,-222.0,20862.18,20862.18
1330092,192675,1.0,2,-388.0,-396.0,45636.525,45636.525
2178853,148198,1.0,25,-47.0,-45.0,22226.355,19887.975
2336348,111089,1.0,3,-269.0,-297.0,11764.53,11764.53
1649170,338535,1.0,8,-2419.0,-2420.0,13273.695,13273.695
1613367,167089,0.0,62,-662.0,-662.0,4.32,4.32
1793018,194158,0.0,23,-1938.0,-1940.0,4500.0,4500.0
1822435,361286,1.0,6,-1461.0,-1468.0,7256.7,7256.7
1773153,365946,0.0,1,-677.0,-684.0,7231.635,7231.635
1514821,339251,1.0,1,-844.0,-846.0,27926.595,27926.595
1544706,145540,0.0,44,-2478.0,-2496.0,4050.0,4050.0
1516990,108488,1.0,10,-1215.0,-1241.0,3493.62,3493.62
2052244,366216,1.0,6,-40.0,-38.0,6113.61,4955.58
1798421,309007,2.0,2,-500.0,-503.0,249325.56,249325.56
1816223,283812,1.0,5,-60.0,-142.0,8477.595,8477.595
1852009,325969,4.0,4,-231.0,-245.0,17836.56,17836.56
2293931,258453,13.0,9,-66.0,-67.0,36305.46,36305.46
2173605,424381,1.0,7,-1240.0,-1252.0,6624.675,6624.675
2604928,223471,1.0,2,-598.0,-610.0,8606.295,8606.295
2244436,321210,1.0,12,-140.0,-153.0,19025.1,19025.1
2480678,118769,2.0,11,-162.0,-164.0,644458.905,644458.905
1374795,442145,0.0,52,-88.0,-88.0,240.57,240.57
2045628,162084,1.0,5,-428.0,-443.0,16801.2,16801.2
1556489,295869,0.0,36,-383.0,-383.0,12106.8,12106.8
2336382,133939,0.0,36,-535.0,-535.0,472.77,472.77
2304822,205591,1.0,4,-294.0,-292.0,10189.215,9568.845
2727104,187498,1.0,3,-125.0,-135.0,13542.615,13542.615
2537011,277415,1.0,8,-913.0,-924.0,20179.35,20179.35
1245330,437426,1.0,1,-963.0,-972.0,53355.015,53355.015
1333007,378058,0.0,45,-2303.0,-2303.0,364.32,364.32
2119501,181037,1.0,7,-697.0,-720.0,8302.86,8302.86
1171228,256801,1.0,3,-282.0,-295.0,4756.905,4756.905
1380643,181282,0.0,41,-2272.0,-2272.0,1125.0,1125.0
2313991,406613,0.0,99,-146.0,-146.0,263.97,263.97
1497432,389929,2.0,22,-1133.0,-1176.0,3378.285,3378.285
1418539,357472,1.0,3,-683.0,-694.0,9036.135,9036.135
1721017,391670,1.0,7,-143.0,-140.0,21675.465,20100.015
1959044,424747,1.0,19,-1506.0,-1512.0,20007.45,20007.45
2538553,422865,2.0,3,-1039.0,-1036.0,37249.875,37205.28
1677875,224930,1.0,2,-886.0,-900.0,45467.28,45467.28
1693479,210090,0.0,49,-1721.0,-1721.0,11250.0,11250.0
1920037,165837,1.0,6,-605.0,-606.0,17685.855,17685.855
2500388,148152,1.0,20,-93.0,-125.0,9117.54,9117.54
2333472,109469,0.0,45,-1906.0,-1916.0,9000.0,9000.0
2396171,429244,0.0,64,-406.0,-406.0,3565.575,3565.575
1962814,446271,1.0,11,-1125.0,-1142.0,2522.61,13.23
2657656,224930,0.0,62,-1602.0,-1602.0,303.21,303.21
1950136,371947,1.0,8,-156.0,-162.0,15263.325,15263.325
1852251,291962,1.0,3,-1597.0,-1609.0,8681.49,8681.49
2369877,389908,1.0,2,-1555.0,-1558.0,5933.7,5933.7
2818664,190114,1.0,12,-403.0,-398.0,27986.355,26686.26
1087278,272230,0.0,5,-2417.0,-2427.0,3375.0,3375.0
1373865,196874,1.0,8,-1211.0,-1187.0,29646.81,11820.285
1283698,224407,1.0,9,-1243.0,-1240.0,13909.905,13800.15
2293203,180273,0.0,24,-2216.0,-2204.0,1644.48,1265.94
1679241,322067,1.0,7,-389.0,-414.0,9125.1,9125.1
1736571,358546,1.0,7,-1450.0,-1482.0,18428.67,18428.67
2284415,158405,1.0,23,-382.0,-390.0,43785.0,43785.0
2492799,209203,1.0,2,-783.0,-790.0,6705.99,6705.99
2657728,112748,1.0,18,-1992.0,-2017.0,13701.33,13701.33
1673253,127123,1.0,1,-658.0,-671.0,7389.54,7389.54
2384281,104611,0.0,18,-734.0,-727.0,23057.1,23057.1
1848789,188379,1.0,5,-2034.0,-2051.0,8930.475,8930.475
1448658,379494,1.0,12,-697.0,-700.0,38563.065,38563.065
1156474,241817,0.0,25,-1462.0,-1468.0,6750.0,6750.0
1544961,361033,0.0,28,-2178.0,-2186.0,3375.0,3375.0
2660532,280803,1.0,3,-187.0,-192.0,23366.205,23366.205
1768754,139226,1.0,12,-1430.0,-1446.0,17757.72,17757.72
1285327,326718,0.0,80,-820.0,-820.0,6750.0,6750.0
2562606,175313,1.0,7,-557.0,-557.0,46143.63,46143.63
2622937,204327,1.0,10,-297.0,-304.0,23683.995,23683.995
2315769,439525,0.0,45,-2102.0,-2111.0,6750.0,6750.0
1946634,310319,1.0,3,-407.0,-418.0,9475.695,9475.695
1811671,313882,1.0,1,-1013.0,-1018.0,10326.195,10326.195
2652206,101292,2.0,8,-1329.0,-1348.0,5272.47,5272.47
1009036,294776,1.0,5,-1681.0,-1694.0,4411.575,4411.575
1956406,317063,0.0,53,-1441.0,-1441.0,1.35,1.35
2843423,178368,0.0,7,-566.0,-566.0,91.62,91.62
2261336,288334,2.0,13,-659.0,-673.0,149301.315,149301.315
1154983,300728,1.0,4,-2575.0,-2554.0,11932.29,2.79
2011070,163473,0.0,45,-2202.0,-2202.0,1332.27,1332.27
1946934,393138,1.0,2,-1611.0,-1622.0,13925.79,13925.79
2690241,233175,0.0,59,-1470.0,-1470.0,1267.38,1267.38
2792162,392679,0.0,30,-1617.0,-1617.0,1125.0,1125.0
1570214,173127,0.0,66,-1909.0,-1918.0,5625.0,5625.0
1577628,226877,1.0,8,-554.0,-585.0,14743.575,14743.575
2683620,266948,0.0,14,-434.0,-434.0,1553.805,1553.805
1051859,207635,1.0,2,-1425.0,-1449.0,4362.795,4362.795
1489764,197366,1.0,3,-1678.0,-1688.0,4559.715,4559.715
2800376,165331,1.0,5,-2892.0,-2892.0,10062.9,10062.9
2355407,347768,0.0,18,-211.0,-220.0,11609.865,11609.865
1803314,388849,1.0,10,-938.0,-944.0,6675.255,6675.255
2003029,304136,1.0,1,-2443.0,-2451.0,7889.76,7889.76
1627397,266462,1.0,8,-1383.0,-1415.0,8146.62,8146.62
1748147,449108,1.0,6,-897.0,-908.0,11037.825,11037.825
1824977,241411,0.0,33,-127.0,-141.0,7030.17,2530.17
1411409,234949,0.0,36,-1911.0,-1911.0,7875.0,7875.0
1439776,199874,1.0,11,-160.0,-169.0,5487.435,5487.435
2798234,172258,0.0,92,-1378.0,-1378.0,12.645,12.645
1055069,356181,1.0,10,-2683.0,-2675.0,2270.25,7.56
1431127,343404,1.0,2,-1489.0,-1519.0,20221.47,20221.47
1721643,247787,1.0,10,-321.0,-329.0,14793.84,14793.84
2155838,255114,1.0,2,-292.0,-299.0,7067.7,7067.7
1471609,260415,0.0,97,-1445.0,-1445.0,157.635,157.635
1850028,189178,1.0,6,-360.0,-407.0,9853.605,9853.605
1230152,228304,0.0,41,-432.0,-431.0,11508.48,11508.48
2210102,235500,1.0,11,-969.0,-974.0,11818.35,11818.35
1306752,196886,1.0,5,-1628.0,-1633.0,9985.725,9985.725
1238307,329463,1.0,13,-91.0,-103.0,21963.96,21286.755
1985650,169460,0.0,117,-271.0,-271.0,599.85,599.85
2079686,429992,1.0,12,-921.0,-921.0,5034.87,5034.87
1640206,282270,2.0,16,-25.0,-37.0,32138.955,32138.955
2426896,335705,0.0,141,-1123.0,-1142.0,333.0,333.0
1604613,311761,0.0,31,-1492.0,-1494.0,7875.0,7875.0
2842410,127405,1.0,6,-592.0,-611.0,4078.305,4078.305
2299647,395880,0.0,32,-682.0,-682.0,8097.75,8097.75
2709185,437706,0.0,1,-193.0,-157.0,7333.2,133.2
1614130,258925,1.0,5,-2537.0,-2549.0,5198.58,5188.365
1434510,133232,1.0,5,-434.0,-446.0,14063.85,14063.85
1630268,361935,1.0,12,-511.0,-521.0,26439.66,26439.66
1126074,315574,1.0,8,-353.0,-381.0,8021.475,8021.475
2267976,451536,1.0,1,-1165.0,-1178.0,12476.79,12476.79
1490021,383622,0.0,22,-498.0,-498.0,41.49,41.49
1271374,174508,0.0,28,-425.0,-425.0,218.115,218.115
1284586,139949,1.0,2,-618.0,-653.0,9974.385,9974.385
2386083,354186,0.0,6,-275.0,-290.0,2503.8,2503.8
2168512,418272,1.0,1,-77.0,-92.0,5896.305,5896.305
2283210,378054,0.0,31,-2211.0,-2220.0,9000.0,9000.0
2263443,384585,1.0,1,-569.0,-599.0,11583.45,11583.45
2704220,204138,1.0,3,-1798.0,-1826.0,21664.845,21664.845
2788446,280076,1.0,5,-2562.0,-2562.0,9127.35,9127.35
1492805,287314,1.0,3,-451.0,-458.0,13420.215,13420.215
2438708,389683,2.0,8,-1873.0,-1884.0,9434.61,9434.61
1356002,254335,0.0,48,-337.0,-337.0,1610.01,1610.01
2214171,150705,2.0,5,-521.0,-532.0,28278.675,28278.675
1891521,126868,0.0,81,-1798.0,-1812.0,9000.0,9000.0
2137949,106206,0.0,4,-215.0,-215.0,903.195,903.195
2644776,276694,1.0,18,-261.0,-289.0,6988.95,68.85
2148748,314127,1.0,1,-1419.0,-1431.0,7514.325,7514.325
1264860,411682,1.0,1,-579.0,-580.0,30251.97,30251.97
1762106,321984,1.0,3,-1516.0,-1517.0,24093.9,24093.9
1081542,216231,1.0,8,-724.0,-726.0,9586.305,9586.305
2387975,365252,0.0,16,-2438.0,-2442.0,6750.0,6750.0
2764460,389181,3.0,7,-1558.0,-1557.0,19187.055,19187.055
1369764,328372,1.0,6,-1093.0,-1103.0,5911.74,5911.74
2710290,294282,0.0,27,-152.0,-152.0,166.545,166.545
