SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1618500,265502,-9,12.0,4.0,Active,0,0
1487360,262822,-11,12.0,5.0,Active,0,0
2230112,157723,-67,6.0,5.0,Active,0,0
1471311,223654,-13,24.0,13.0,Active,0,0
1408901,149491,-7,10.0,4.0,Active,0,0
2050747,156316,-10,9.0,0.0,Completed,0,0
1107556,374496,-32,12.0,9.0,Active,0,0
1544525,391439,-8,12.0,4.0,Active,0,0
2572831,171359,-32,12.0,11.0,Active,0,0
2343698,219140,-8,24.0,6.0,Active,0,0
1195393,238195,-17,24.0,15.0,Active,0,0
2691551,442920,-24,36.0,33.0,Active,0,0
1391651,307658,-32,12.0,4.0,Active,0,0
1690699,193075,-84,9.0,5.0,Active,0,0
1061893,388613,-14,36.0,27.0,Active,0,0
1267695,292360,-95,6.0,0.0,Active,0,0
2258775,422556,-32,12.0,12.0,Active,0,0
1798752,323343,-12,12.0,7.0,Active,0,0
2318584,315930,-15,12.0,11.0,Active,0,0
2719577,252562,-65,8.0,7.0,Active,0,0
2184098,263887,-19,12.0,7.0,Active,0,0
1963697,401839,-93,10.0,7.0,Active,0,0
2290746,403264,-8,24.0,8.0,Active,0,0
1305047,223928,-13,36.0,20.0,Active,0,0
2018268,301599,-1,11.0,1.0,Active,0,0
1467269,253222,-4,12.0,2.0,Active,0,0
1728773,373202,-59,18.0,18.0,Active,0,0
1794725,183854,-39,12.0,9.0,Active,0,0
1712068,391487,-31,3.0,0.0,Completed,0,0
1437392,151737,-73,12.0,3.0,Active,0,0
1785196,351194,-20,12.0,6.0,Active,0,0
1258235,375736,-52,6.0,4.0,Active,0,0
2817600,339396,-12,24.0,15.0,Active,0,0
1271334,152576,-8,24.0,14.0,Active,0,0
2356164,200552,-77,10.0,3.0,Active,0,0
1511109,170983,-19,12.0,8.0,Active,0,0
1999393,248476,-92,10.0,10.0,Active,0,0
2030468,275004,-28,60.0,48.0,Active,0,0
1844311,380543,-4,12.0,4.0,Active,0,0
1792337,423511,-8,24.0,20.0,Active,0,0
1315294,308418,-41,12.0,6.0,Active,0,0
2049045,300522,-51,12.0,10.0,Active,0,0
1806238,401791,-36,12.0,2.0,Active,0,0
1157332,248037,-8,18.0,17.0,Active,0,0
2127236,135865,-37,36.0,31.0,Active,0,0
1537474,436311,-11,12.0,12.0,Active,0,0
1768457,396071,-43,12.0,3.0,Active,0,0
2613555,156355,-29,12.0,3.0,Active,0,0
2095236,298593,-56,6.0,3.0,Active,0,0
1887920,154177,-60,6.0,6.0,Active,0,0
1104960,355846,-26,6.0,2.0,Active,0,0
2331346,286433,-84,5.0,0.0,Completed,0,0
1889533,128966,-74,6.0,2.0,Active,0,0
1569073,260487,-30,12.0,12.0,Active,0,0
2666189,388812,-96,10.0,8.0,Active,0,0
1800333,275607,-5,10.0,7.0,Active,0,0
1839799,181015,-47,12.0,5.0,Active,0,0
1827144,105738,-58,12.0,2.0,Active,0,0
1425276,449900,-42,10.0,3.0,Active,0,0
2229063,199674,-31,4.0,0.0,Completed,0,0
1328362,421690,-52,10.0,5.0,Active,0,0
1726727,247157,-16,18.0,17.0,Active,0,0
2049849,180679,-36,24.0,15.0,Active,0,0
2721541,448407,-40,24.0,19.0,Active,0,0
2726518,313573,-69,12.0,0.0,Active,0,0
2266208,270736,-15,24.0,13.0,Active,0,0
1907991,351900,-33,36.0,23.0,Active,0,0
1309859,319077,-64,12.0,5.0,Active,0,0
2788704,439906,-22,18.0,16.0,Active,0,0
1161168,182907,-15,14.0,7.0,Active,0,0
2547818,325638,-61,8.0,0.0,Active,0,0
1711302,282874,-5,12.0,4.0,Active,0,0
1903918,208965,-24,24.0,9.0,Active,0,0
1340226,442151,-5,30.0,1.0,Active,0,0
2206378,415731,-19,14.0,11.0,Active,0,0
1291835,157732,-22,12.0,10.0,Active,0,0
1083418,360047,-59,6.0,1.0,Active,0,0
1456619,130690,-54,12.0,6.0,Active,0,0
2835465,111882,-15,24.0,8.0,Active,0,0
1153412,342512,-45,12.0,7.0,Active,0,0
2304913,276497,-23,36.0,36.0,Active,0,0
2315703,272564,-53,12.0,7.0,Active,0,0
1617690,405671,-96,10.0,5.0,Active,0,0
2412592,230676,-9,8.0,5.0,Active,0,0
1436010,159555,-60,6.0,6.0,Active,0,0
2818876,199551,-10,12.0,8.0,Active,0,0
1784427,314437,-15,30.0,25.0,Active,0,0
2383520,217180,-37,24.0,22.0,Active,0,0
1254770,192703,-15,42.0,32.0,Active,0,0
1231917,213685,-40,24.0,6.0,Active,0,0
1563107,335944,-41,4.0,0.0,Completed,0,0
1028543,428581,-12,14.0,11.0,Active,0,0
2731080,184908,-86,10.0,0.0,Completed,0,0
2087530,363430,-9,18.0,11.0,Active,0,0
1102611,112302,-24,24.0,12.0,Active,0,0
1289561,443134,-7,12.0,10.0,Active,0,0
2738028,412724,-9,6.0,5.0,Active,0,0
2127261,271153,-26,10.0,0.0,Completed,0,0
2689788,408981,-20,18.0,12.0,Active,0,0
2240517,404091,-64,7.0,3.0,Active,0,0
2607768,389387,-7,35.0,11.0,Active,0,0
2007219,421222,-79,6.0,1.0,Active,0,0
2154134,228472,-7,60.0,59.0,Active,0,0
1027282,352200,-2,,,Signed,0,0
1796908,436823,-28,24.0,3.0,Active,0,0
2764250,193418,-50,7.0,2.0,Active,0,0
1104553,238741,-41,12.0,8.0,Active,0,0
2221879,356556,-23,12.0,12.0,Active,0,0
2797025,283990,-22,12.0,2.0,Active,0,0
1599790,326961,-24,12.0,11.0,Active,0,0
1570596,123978,-63,10.0,1.0,Active,0,0
2049849,180679,-28,24.0,7.0,Active,0,0
1382500,156910,-95,6.0,0.0,Active,0,0
1773069,144087,-95,10.0,1.0,Active,0,0
2144893,404965,-8,24.0,22.0,Active,0,0
2516842,291693,-74,6.0,4.0,Active,0,0
1252372,351461,-7,24.0,12.0,Active,0,0
2077240,198039,-33,12.0,9.0,Active,0,0
1756640,290823,-41,4.0,4.0,Active,0,0
2837359,319074,-53,9.0,3.0,Active,0,0
2556221,417744,-11,24.0,18.0,Active,0,0
1245096,186852,-85,22.0,22.0,Active,0,0
1309180,113274,-25,18.0,11.0,Active,0,0
2152584,182364,-2,48.0,26.0,Active,0,0
1103288,317063,-22,24.0,23.0,Active,0,0
1333952,360421,-84,4.0,0.0,Completed,0,0
1157625,408006,-60,6.0,5.0,Active,0,0
1811541,211545,-23,12.0,1.0,Active,0,0
2010546,141960,-23,18.0,17.0,Active,0,0
1110927,380830,-76,10.0,0.0,Active,14,14
2166928,103575,-96,8.0,6.0,Active,0,0
2328192,271875,-20,1.0,0.0,Completed,0,0
2780391,257486,-27,36.0,31.0,Active,0,0
1620455,349645,-8,6.0,0.0,Completed,0,0
2615990,148382,-15,36.0,25.0,Active,0,0
2645705,180388,-15,13.0,0.0,Completed,0,0
1420637,350380,-9,18.0,9.0,Active,0,0
2718760,229130,-36,3.0,0.0,Completed,0,0
1124348,155719,-14,24.0,15.0,Active,0,0
1161724,445684,-37,12.0,0.0,Completed,0,0
1441584,204445,-45,,,Signed,0,0
2372085,385881,-46,48.0,43.0,Active,0,0
2594139,224016,-39,18.0,16.0,Active,0,0
1747078,431278,-21,6.0,1.0,Active,0,0
2274611,213374,-2,36.0,20.0,Active,0,0
1421136,134507,-6,10.0,10.0,Active,0,0
2588880,149067,-22,24.0,24.0,Signed,0,0
1905575,382725,-32,6.0,4.0,Active,0,0
2053961,384012,-39,18.0,18.0,Active,0,0
2188511,176979,-1,24.0,8.0,Active,0,0
1437590,293126,-32,12.0,2.0,Active,0,0
1046074,451202,-2,18.0,10.0,Active,0,0
2056562,448028,-5,12.0,1.0,Active,0,0
1873060,326385,-11,60.0,50.0,Active,0,0
1686987,380676,-15,18.0,15.0,Active,0,0
1667649,125325,-14,6.0,0.0,Completed,0,0
2001966,455022,-20,16.0,1.0,Active,0,0
2565836,307836,-5,10.0,3.0,Active,0,0
2055814,109307,-2,5.0,0.0,Completed,0,0
1241834,437778,-8,18.0,12.0,Active,0,0
1461954,355870,-8,12.0,9.0,Active,0,0
1265795,307588,-49,14.0,6.0,Active,0,0
1489592,211619,-8,12.0,11.0,Active,0,0
2765884,247715,-76,12.0,10.0,Active,0,0
1499825,222857,-94,6.0,1.0,Active,0,0
1652505,435144,-39,12.0,10.0,Active,0,0
1607207,153418,-82,8.0,7.0,Active,0,0
2241845,231895,-67,12.0,4.0,Active,0,0
1257647,265529,-83,10.0,7.0,Active,0,0
1071140,207072,-12,10.0,7.0,Active,0,0
1797213,172682,-44,24.0,19.0,Active,0,0
1256869,147082,-51,9.0,4.0,Active,0,0
1161944,325477,-21,18.0,17.0,Active,0,0
2813814,309462,-30,18.0,18.0,Active,0,0
1240359,399939,-16,12.0,5.0,Active,0,0
1852668,155481,-5,8.0,6.0,Active,0,0
2110177,373222,-50,10.0,2.0,Active,0,0
1264694,394231,-8,24.0,10.0,Active,0,0
1560384,226827,-10,12.0,11.0,Active,0,0
1942095,152530,-38,12.0,5.0,Active,0,0
1481446,199809,-30,24.0,18.0,Active,0,0
1480822,341278,-37,4.0,3.0,Active,0,0
2725652,137346,-43,5.0,5.0,Active,0,0
1559827,256195,-88,8.0,8.0,Active,0,0
2430418,192456,-21,18.0,10.0,Active,0,0
2646573,275144,-34,1.0,1.0,Active,0,0
2173443,424546,-74,11.0,10.0,Active,0,0
1236074,377753,-10,12.0,10.0,Active,0,0
2323683,288276,-83,12.0,11.0,Active,0,0
1445161,242724,-11,6.0,2.0,Active,0,0
1928450,301426,-71,16.0,14.0,Active,0,0
1294202,397502,-28,24.0,14.0,Active,0,0
1463107,221725,-9,36.0,16.0,Active,0,0
2022631,121881,-14,12.0,9.0,Active,0,0
1985293,359174,-54,6.0,5.0,Active,0,0
2342231,181805,-86,6.0,5.0,Active,0,0
1026780,120343,-42,12.0,12.0,Signed,0,0
1330143,297516,-16,8.0,6.0,Active,0,0
1925638,128914,-17,18.0,2.0,Active,0,0
1899473,204872,-31,24.0,23.0,Active,0,0
1057770,177558,-81,8.0,0.0,Active,0,0
2134819,380445,-14,12.0,8.0,Active,0,0
1979232,309483,-69,30.0,21.0,Active,0,0
2229543,297681,-89,12.0,8.0,Active,7,0
1566080,156033,-34,10.0,8.0,Active,0,0
1001944,237348,-31,6.0,0.0,Active,0,0
1467873,399915,-42,8.0,8.0,Active,0,0
2286927,451282,-30,6.0,3.0,Active,0,0
2628879,176059,-63,12.0,12.0,Active,0,0
1226149,283523,-77,12.0,4.0,Active,0,0
2729596,289198,-15,24.0,19.0,Active,0,0
2045473,407502,-44,6.0,0.0,Completed,0,0
1367495,156758,-57,11.0,10.0,Active,0,0
2644389,221194,-10,60.0,48.0,Active,0,0
2233588,148893,-84,10.0,0.0,Completed,0,0
1675796,421272,-15,24.0,15.0,Active,0,0
1101152,140534,-63,6.0,1.0,Active,0,0
1377900,394927,-79,12.0,12.0,Active,0,0
1131461,134734,-36,60.0,57.0,Active,0,0
1514954,305026,-76,6.0,0.0,Active,0,0
2741602,376143,-57,6.0,6.0,Active,0,0
2243729,391676,-52,6.0,1.0,Active,0,0
2776643,277466,-69,10.0,1.0,Active,0,0
2697960,218759,-12,6.0,6.0,Active,0,0
1125575,420046,-7,6.0,5.0,Active,0,0
2659527,130567,-19,14.0,0.0,Completed,0,0
2177535,276453,-24,30.0,26.0,Active,0,0
2467290,119319,-13,48.0,47.0,Active,0,0
2226199,115231,-62,7.0,7.0,Active,0,0
1827046,181516,-13,60.0,29.0,Active,0,0
2532417,135225,-4,12.0,10.0,Active,0,0
1361606,450804,-12,24.0,14.0,Active,0,0
1701645,307929,-21,12.0,0.0,Completed,0,0
1003098,267122,-18,48.0,43.0,Active,0,0
2794802,137015,-91,12.0,9.0,Active,0,0
1415028,243045,-53,10.0,8.0,Active,0,0
2744668,419184,-13,42.0,37.0,Active,0,0
1840148,322685,-9,6.0,0.0,Completed,0,0
1820080,380762,-36,18.0,13.0,Active,0,0
1386578,353288,-56,12.0,10.0,Active,0,0
1470062,403383,-70,6.0,2.0,Active,0,0
2274654,278038,-92,7.0,0.0,Active,0,0
2164135,361289,-44,21.0,0.0,Completed,0,0
1085061,444324,-66,24.0,14.0,Active,0,0
1785031,356816,-8,24.0,11.0,Active,0,0
2165956,218353,-2,12.0,2.0,Active,0,0
2674959,105035,-11,24.0,6.0,Active,0,0
2728097,261211,-36,12.0,8.0,Active,0,0
2023412,174718,-2,42.0,23.0,Active,0,0
2505414,104974,-2,6.0,0.0,Completed,0,0
2495263,249681,-36,18.0,17.0,Active,0,0
2589487,244703,-16,24.0,17.0,Active,0,0
1752157,396530,-4,8.0,6.0,Active,0,0
1131325,216469,-36,4.0,3.0,Active,0,0
2803866,382135,-25,36.0,26.0,Active,0,0
1726874,312864,-38,10.0,1.0,Active,0,0
1730860,246502,-26,18.0,18.0,Active,0,0
2635124,136560,-4,24.0,24.0,Active,0,0
1548316,133780,-25,24.0,17.0,Active,0,0
2377909,323442,-12,18.0,13.0,Active,0,0
1232966,388056,-20,24.0,7.0,Active,0,0
2339132,167245,-4,48.0,44.0,Active,0,0
1748038,293633,-20,6.0,4.0,Active,0,0
2613555,156355,-26,12.0,0.0,Completed,0,0
1728148,227598,-55,6.0,5.0,Active,0,0
1177175,265205,-9,8.0,3.0,Active,0,0
1959737,216290,-5,12.0,8.0,Active,0,0
2451850,144387,-23,24.0,24.0,Active,0,0
1308357,378757,-23,24.0,24.0,Active,0,0
1906093,387887,-33,36.0,36.0,Active,0,0
2696976,362022,-84,15.0,8.0,Active,0,0
1531258,155878,-10,36.0,30.0,Active,0,0
2424796,123860,-33,12.0,11.0,Active,0,0
1850889,309508,-9,12.0,9.0,Active,0,0
1476575,448597,-5,36.0,6.0,Active,0,0
2843095,343988,-54,9.0,5.0,Active,0,0
1798879,427310,-69,11.0,1.0,Active,0,0
2095946,206042,-17,4.0,4.0,Active,0,0
1190707,127567,-61,12.0,8.0,Active,0,0
1901830,367919,-18,12.0,12.0,Active,0,0
1991535,276533,-15,12.0,2.0,Active,0,0
1034526,153422,-26,24.0,7.0,Active,0,0
2216890,285183,-28,18.0,5.0,Active,0,0
2584724,377683,-84,15.0,0.0,Active,211,0
2790177,391027,-19,18.0,5.0,Active,0,0
1693350,377892,-33,24.0,19.0,Active,0,0
2075720,438186,-44,8.0,2.0,Active,0,0
1268077,161059,-15,12.0,6.0,Active,0,0
1659992,219355,-29,24.0,4.0,Active,0,0
2626973,320916,-4,6.0,6.0,Active,0,0
1031808,444286,-16,4.0,0.0,Completed,0,0
1075312,266338,-4,24.0,16.0,Active,0,0
2768266,266359,-19,12.0,9.0,Active,0,0
2076621,282440,-4,12.0,11.0,Active,0,0
1351227,241939,-15,24.0,17.0,Active,0,0
1800982,191992,-10,6.0,2.0,Active,0,0
1164997,167475,-18,30.0,30.0,Active,0,0
2450176,101346,-89,10.0,3.0,Active,0,0
2492490,335446,-91,9.0,7.0,Active,9,0
1026388,275314,-18,24.0,9.0,Active,0,0
2787749,116469,-83,4.0,0.0,Completed,0,0
1321090,347048,-91,10.0,10.0,Active,0,0
2341098,277964,-7,24.0,14.0,Active,0,0
1670695,389910,-78,9.0,9.0,Active,0,0
1061772,447736,-15,3.0,0.0,Active,0,0
1289979,255689,-22,10.0,0.0,Completed,0,0
2082423,358023,-27,36.0,27.0,Active,0,0
2500168,288359,-92,12.0,9.0,Active,0,0
2192985,238520,-55,12.0,0.0,Completed,0,0
2138751,329393,-43,12.0,10.0,Active,0,0
2573043,138802,-13,12.0,11.0,Active,0,0
1210311,163207,-18,12.0,5.0,Active,0,0
2121251,323354,-2,24.0,11.0,Active,0,0
2818796,398254,-10,18.0,15.0,Active,0,0
2784005,374738,-11,10.0,3.0,Active,0,0
2458180,106624,-12,10.0,7.0,Active,0,0
1727610,148458,-13,8.0,7.0,Active,0,0
1032900,205776,-68,9.0,7.0,Active,0,0
2058012,238833,-8,36.0,25.0,Active,0,0
2749665,297213,-95,6.0,0.0,Active,0,0
2769547,440497,-79,16.0,7.0,Active,0,0
1050473,234350,-21,12.0,2.0,Active,0,0
2707535,151113,-14,12.0,3.0,Active,0,0
2149093,104375,-28,4.0,3.0,Active,0,0
2416809,369300,-3,24.0,16.0,Active,0,0
1877021,254570,-10,18.0,14.0,Active,0,0
2635382,359485,-71,10.0,4.0,Active,0,0
2293026,252167,-68,6.0,1.0,Active,0,0
1958803,227630,-91,5.0,3.0,Active,0,0
1891307,281854,-90,10.0,4.0,Active,0,0
1911507,326672,-25,12.0,9.0,Active,0,0
1725919,242558,-11,10.0,0.0,Completed,0,0
1038970,113600,-9,36.0,28.0,Active,0,0
2580237,215364,-2,12.0,1.0,Active,0,0
1852133,129141,-18,24.0,12.0,Active,0,0
2099962,130718,-33,36.0,19.0,Active,0,0
1435119,301906,-29,6.0,0.0,Completed,0,0
2546094,222195,-19,24.0,8.0,Active,0,0
2631499,259807,-22,36.0,36.0,Signed,0,0
1849229,394265,-5,12.0,7.0,Active,0,0
2207248,320828,-3,12.0,7.0,Active,0,0
1010761,105228,-8,48.0,31.0,Active,0,0
1388592,185981,-94,10.0,3.0,Active,0,0
1635252,252261,-35,16.0,0.0,Completed,0,0
2645534,231860,-16,18.0,17.0,Active,0,0
2397404,296292,-17,42.0,26.0,Active,0,0
2287528,145941,-57,6.0,1.0,Active,0,0
2797860,309981,-11,15.0,0.0,Active,0,0
1948979,234560,-34,24.0,19.0,Active,0,0
1423786,172602,-18,18.0,11.0,Active,0,0
1216552,189112,-7,12.0,7.0,Active,0,0
1111379,310881,-89,6.0,0.0,Active,0,0
1333238,419810,-36,36.0,35.0,Active,0,0
1217255,380033,-88,4.0,2.0,Active,0,0
1438091,332166,-24,17.0,0.0,Completed,0,0
2404713,181180,-12,60.0,47.0,Active,0,0
1514647,203421,-41,42.0,37.0,Active,0,0
1592151,331823,-76,10.0,3.0,Active,0,0
2153989,276251,-21,36.0,12.0,Active,0,0
2494834,355711,-89,10.0,9.0,Active,0,0
1158842,239801,-35,12.0,5.0,Active,0,0
1190074,418620,-45,10.0,0.0,Active,0,0
2383841,454774,-42,10.0,7.0,Active,0,0
2305947,152642,-19,30.0,30.0,Active,0,0
2768177,399915,-52,6.0,4.0,Active,0,0
2500462,178120,-33,10.0,7.0,Active,0,0
2759981,414630,-56,12.0,9.0,Active,0,0
2630968,372012,-21,36.0,31.0,Active,0,0
1752495,121822,-89,6.0,4.0,Active,0,0
2832648,148507,-37,10.0,5.0,Active,0,0
1053412,454270,-61,10.0,7.0,Active,0,0
1000119,236094,-31,36.0,30.0,Active,0,0
1653094,143874,-27,24.0,21.0,Active,0,0
1993539,369449,-15,24.0,17.0,Active,0,0
1431337,169761,-20,10.0,6.0,Active,0,0
1945961,110648,-90,10.0,10.0,Active,0,0
1693450,115439,-59,12.0,16.0,Active,0,0
2339961,345228,-8,12.0,7.0,Active,0,0
1838991,195701,-18,12.0,12.0,Active,0,0
2529165,338937,-12,36.0,11.0,Active,0,0
2015835,122724,-18,6.0,6.0,Active,0,0
2177611,116068,-31,12.0,11.0,Active,0,0
2765631,355443,-84,12.0,12.0,Active,0,0
1100592,107273,-33,12.0,11.0,Active,0,0
2310338,421356,-88,10.0,4.0,Active,0,0
1175579,145616,-64,12.0,11.0,Active,0,0
2122888,169668,-94,8.0,8.0,Active,0,0
1058623,175230,-24,24.0,9.0,Active,0,0
2276846,246286,-82,6.0,0.0,Completed,0,0
1169194,128876,-25,24.0,21.0,Active,0,0
1772449,290306,-6,18.0,8.0,Active,0,0
2788219,413879,-95,10.0,10.0,Active,0,0
1157361,131118,-63,4.0,1.0,Active,0,0
2788489,257035,-23,10.0,0.0,Completed,0,0
2571846,114189,-52,10.0,5.0,Active,0,0
1027089,225778,-33,18.0,0.0,Completed,0,0
1891497,222689,-58,12.0,8.0,Active,0,0
1501931,148114,-63,24.0,2.0,Active,0,0
2031424,401416,-46,12.0,1.0,Active,0,0
1987205,276220,-42,24.0,10.0,Active,0,0
2818601,436560,-69,8.0,8.0,Active,0,0
1751833,315563,-18,12.0,5.0,Active,0,0
1326743,142954,-32,24.0,4.0,Active,0,0
2120215,335095,-13,60.0,55.0,Active,0,0
2510506,340266,-52,8.0,4.0,Active,0,0
1252269,390891,-43,5.0,0.0,Completed,0,0
1210806,429555,-61,24.0,13.0,Active,0,0
1977021,171655,-59,12.0,11.0,Active,0,0
1369148,174033,-17,18.0,18.0,Active,0,0
1132989,224624,-4,12.0,5.0,Active,0,0
2300961,280024,-12,18.0,17.0,Active,0,0
2629599,317806,-43,6.0,1.0,Active,0,0
1337707,340672,-89,7.0,0.0,Active,0,0
2119264,299705,-30,12.0,9.0,Active,0,0
2487510,198798,-23,24.0,7.0,Active,0,0
1340306,185874,-36,2.0,0.0,Completed,0,0
2467741,151693,-17,24.0,1.0,Active,0,0
2595455,280228,-67,18.0,9.0,Active,22,22
2482526,198421,-19,12.0,9.0,Active,0,0
2706034,233589,-91,10.0,4.0,Active,0,0
2595557,284106,-64,23.0,7.0,Active,0,0
2622231,142210,-45,12.0,2.0,Active,0,0
1931017,316441,-29,12.0,1.0,Active,0,0
2162701,226097,-22,24.0,11.0,Active,0,0
2835394,281931,-10,12.0,2.0,Active,0,0
2466412,428036,-46,12.0,1.0,Active,0,0
2210140,413892,-19,18.0,17.0,Active,0,0
2188698,293740,-10,24.0,4.0,Active,0,0
2241033,140967,-8,7.0,0.0,Active,0,0
1940740,208231,-56,6.0,3.0,Active,0,0
2226284,387966,-30,2.0,0.0,Completed,0,0
2045116,159716,-10,11.0,2.0,Active,0,0
2045170,112009,-52,8.0,6.0,Active,0,0
1785181,201943,-44,18.0,4.0,Active,0,0
1262110,220830,-63,6.0,3.0,Active,0,0
1406044,342914,-77,12.0,7.0,Active,2,2
2593013,316757,-9,4.0,0.0,Active,0,0
2538501,362552,-15,12.0,3.0,Active,0,0
2631105,227675,-29,18.0,17.0,Active,0,0
1844363,206414,-7,60.0,51.0,Active,0,0
2482332,255257,-92,12.0,11.0,Active,0,0
2629385,267838,-54,12.0,7.0,Active,0,0
1574894,264549,-28,12.0,2.0,Active,0,0
2030083,320834,-35,18.0,8.0,Active,0,0
1497325,129038,-79,10.0,10.0,Active,0,0
1108174,170734,-11,12.0,5.0,Active,0,0
1033660,444367,-24,10.0,6.0,Active,0,0
2340937,145756,-6,12.0,2.0,Active,0,0
2671681,387144,-16,10.0,6.0,Active,0,0
2037173,454134,-82,10.0,3.0,Active,0,0
1189628,215868,-87,6.0,6.0,Active,0,0
2167084,402729,-46,10.0,2.0,Active,0,0
1839488,156563,-27,24.0,20.0,Active,0,0
1420816,204235,-96,3.0,0.0,Active,0,0
1825744,402052,-95,6.0,1.0,Active,0,0
1574709,413765,-96,16.0,11.0,Active,0,0
1926357,216231,-56,12.0,11.0,Active,0,0
2755460,392664,-26,36.0,30.0,Active,0,0
1216520,449253,-37,10.0,2.0,Active,0,0
2142335,210855,-29,12.0,9.0,Active,0,0
2539729,279523,-78,6.0,0.0,Active,809,0
1480298,345646,-56,6.0,2.0,Active,0,0
1617815,451282,-83,12.0,3.0,Active,0,0
2541822,365160,-31,24.0,20.0,Active,0,0
2384295,359707,-27,30.0,10.0,Active,0,0
1240512,154451,-36,24.0,8.0,Active,0,0
1837348,427279,-30,12.0,5.0,Active,0,0
2449641,169239,-23,6.0,3.0,Active,0,0
1870314,410285,-29,4.0,0.0,Completed,0,0
2306284,210026,-3,12.0,10.0,Active,0,0
2324562,253232,-31,11.0,0.0,Completed,0,0
1448938,104850,-27,24.0,19.0,Active,0,0
2697915,332897,-6,19.0,7.0,Active,0,0
2763061,305448,-16,24.0,19.0,Active,0,0
1423840,436009,-52,12.0,10.0,Active,0,0
2017127,433047,-12,24.0,20.0,Active,0,0
2431971,357915,-47,30.0,16.0,Active,0,0
2745110,352746,-45,12.0,12.0,Active,0,0
2783295,158274,-24,6.0,0.0,Completed,0,0
1356383,163981,-22,23.0,8.0,Active,0,0
1190207,273047,-65,16.0,2.0,Active,0,0
2078130,337793,-22,36.0,27.0,Active,0,0
2048974,147365,-27,10.0,1.0,Active,0,0
2814341,373154,-18,12.0,6.0,Active,0,0
1575415,303272,-30,6.0,2.0,Active,0,0
2341955,171422,-24,36.0,35.0,Active,0,0
1187259,449731,-19,24.0,21.0,Active,0,0
2660321,154026,-33,24.0,19.0,Active,0,0
2130996,200523,-18,12.0,0.0,Completed,0,0
1347937,420214,-32,18.0,3.0,Active,0,0
2738028,412724,-6,6.0,2.0,Active,0,0
2379387,422164,-44,12.0,10.0,Active,0,0
2678379,284181,-19,12.0,10.0,Active,0,0
2764602,452295,-10,24.0,12.0,Active,0,0
1429878,390696,-24,12.0,11.0,Active,0,0
1445034,144426,-91,12.0,0.0,Completed,0,0
1787485,146683,-63,16.0,9.0,Active,0,0
1268619,333409,-15,36.0,25.0,Active,0,0
1600138,419041,-16,12.0,5.0,Active,0,0
2214619,103899,-8,12.0,9.0,Active,0,0
1363959,277170,-55,18.0,6.0,Active,4,4
2388688,179079,-38,18.0,12.0,Active,0,0
1026529,179824,-39,18.0,2.0,Active,0,0
1067509,232824,-20,10.0,7.0,Active,0,0
2319890,151136,-44,12.0,12.0,Active,0,0
1770220,322775,-33,12.0,12.0,Active,0,0
1009618,397723,-12,60.0,49.0,Active,0,0
1709950,377663,-16,48.0,33.0,Active,0,0
2247268,150064,-18,6.0,3.0,Active,0,0
2453038,456010,-4,48.0,45.0,Active,0,0
2540097,346118,-15,24.0,8.0,Active,0,0
2103501,443460,-10,12.0,3.0,Active,0,0
1180067,304443,-5,24.0,23.0,Active,0,0
1767399,311138,-10,13.0,0.0,Completed,0,0
1762157,206569,-46,24.0,16.0,Active,0,0
2430545,240930,-55,12.0,1.0,Active,0,0
2570188,314850,-4,12.0,8.0,Active,0,0
1846072,403137,-32,24.0,24.0,Active,0,0
1007651,272708,-37,18.0,13.0,Active,0,0
2427870,177959,-25,18.0,9.0,Active,0,0
1262909,159633,-18,10.0,9.0,Active,0,0
1890925,273079,-19,12.0,10.0,Active,0,0
1644289,334782,-82,8.0,8.0,Active,0,0
2571667,429469,-3,24.0,3.0,Active,0,0
1621567,220533,-83,12.0,9.0,Active,0,0
1621572,208837,-69,12.0,1.0,Active,0,0
1560524,115732,-13,12.0,11.0,Active,0,0
1937883,254698,-22,10.0,3.0,Active,0,0
1449547,181157,-26,6.0,1.0,Active,0,0
2412447,234115,-80,12.0,11.0,Active,0,0
1648817,305636,-84,12.0,1.0,Active,0,0
1937061,414992,-50,18.0,8.0,Active,0,0
2094726,437807,-40,42.0,37.0,Active,0,0
1308753,425398,-15,36.0,15.0,Active,0,0
2733035,126549,-2,12.0,8.0,Active,0,0
2101112,305184,-12,60.0,60.0,Active,0,0
2265007,427042,-47,6.0,2.0,Active,0,0
1941104,182484,-1,24.0,14.0,Active,0,0
2321249,318536,-48,6.0,1.0,Active,0,0
1672674,222862,-32,10.0,6.0,Active,0,0
2154701,115928,-12,10.0,4.0,Active,0,0
2056036,190088,-30,18.0,8.0,Active,0,0
2245801,248568,-50,4.0,0.0,Completed,0,0
2262363,281482,-11,21.0,0.0,Completed,0,0
2390604,142107,-33,24.0,21.0,Active,0,0
1435786,110824,-20,36.0,35.0,Active,0,0
2446392,178352,-1,12.0,8.0,Active,0,0
2458245,307291,-59,10.0,6.0,Active,0,0
1263265,345549,-12,24.0,19.0,Active,0,0
1435166,104874,-4,36.0,7.0,Active,0,0
1752062,404817,-80,6.0,5.0,Active,0,0
1748674,241813,-3,3.0,0.0,Completed,0,0
2610892,240868,-71,6.0,2.0,Active,0,0
1170364,321012,-41,18.0,18.0,Active,0,0
