SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
2660347,403052,-41,93782.205,90000,2250.0,2250.0,0.0,0.0,4500.0,4500.0,4500.0,89810.37,93782.205,93782.205,1.0,1,0.0,0.0,40.0,Active,0,0
2404922,280302,-31,67.5,90000,0.0,0.0,0.0,0.0,67.5,545.355,450.0,0.0,0.0,0.0,0.0,0,0.0,0.0,73.0,Active,0,0
2429117,415085,-12,123380.82,270000,74250.0,74250.0,0.0,0.0,2352.15,4500.0,4500.0,116793.405,118673.82,118673.82,3.0,3,0.0,0.0,14.0,Active,0,0
2682051,156463,-75,107905.5,112500,0.0,0.0,0.0,0.0,5625.0,9000.0,9000.0,103704.48,107619.48,107619.48,0.0,0,0.0,0.0,13.0,Active,0,0
1920195,232099,-35,224.1,157500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.1,224.1,0.0,0,0.0,0.0,28.0,Active,549,0
1356316,327175,-59,115044.39,112500,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,110672.91,115044.39,115044.39,0.0,0,0.0,0.0,48.0,Active,0,0
2631794,325429,-22,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Completed,0,0
1144826,219689,-82,182099.34,180000,2250.0,2250.0,0.0,0.0,9000.0,9000.0,9000.0,175885.245,182099.34,182099.34,1.0,1,0.0,0.0,11.0,Active,0,0
1613367,167089,-23,0.0,45000,0.0,0.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
1899151,449984,-9,0.0,225000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed,0,0
2108479,431867,-5,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2094509,362953,-16,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1912414,264009,-5,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2729334,448506,-36,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2543506,238153,-47,283.635,67500,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,283.635,283.635,0.0,0,0.0,0.0,43.0,Active,93,0
1056001,190533,-4,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1468544,397494,-6,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2509206,123350,-69,79.65,90000,0.0,0.0,0.0,0.0,4500.0,10611.0,10611.0,0.0,76.14,76.14,0.0,0,0.0,0.0,16.0,Active,0,0
1740550,347617,-1,0.0,337500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1141475,203366,-8,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1411061,402332,-36,113408.46,135000,0.0,0.0,0.0,0.0,5768.55,6750.0,6750.0,108621.09,113408.46,113408.46,0.0,0,0.0,0.0,6.0,Active,0,0
1666154,446068,-13,0.0,0,0.0,0.0,0.0,0.0,0.0,220.14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
2287973,157913,-23,0.0,67500,0.0,0.0,0.0,0.0,0.0,2.565,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,53.0,Active,0,0
1532537,216686,-5,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1765115,157345,-10,0.0,765000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2611004,444461,-17,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1182651,309491,-7,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1548408,211438,-17,389222.19,450000,0.0,0.0,0.0,0.0,19978.965,20250.0,20250.0,379329.705,392187.555,392187.555,0.0,0,0.0,0.0,17.0,Active,0,0
1439120,274315,-58,0.0,0,0.0,0.0,0.0,0.0,0.0,1488.51,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
2491762,123441,-75,139456.26,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,134224.38,139456.26,139456.26,0.0,0,0.0,0.0,12.0,Active,0,0
1726314,335095,-50,109132.92,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,104582.295,109132.92,109132.92,0.0,0,0.0,0.0,25.0,Active,0,0
2702556,304639,-37,0.0,180000,0.0,0.0,0.0,0.0,0.0,5136.48,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2843200,422563,-6,0.0,180000,0.0,0.0,0.0,0.0,0.0,2501.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,69.0,Active,0,0
2608984,320912,-10,0.0,0,0.0,0.0,0.0,0.0,0.0,247.05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,72.0,Active,0,0
1373564,323696,-22,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2467775,372021,-2,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1026686,119318,-84,0.0,180000,0.0,0.0,0.0,0.0,2677.635,3146.535,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
1855664,403045,-6,753569.37,765000,33750.0,41989.5,0.0,8239.5,29641.275,60811.56,22163.22,743716.485,752223.87,752223.87,2.0,5,0.0,3.0,7.0,Active,0,0
2777134,191282,-38,61404.525,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,57699.225,61404.525,61404.525,0.0,0,0.0,0.0,56.0,Active,1,1
2536097,100926,-26,270.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,270.0,0.0,0,0.0,0.0,15.0,Active,1066,0
2640921,147127,-50,0.0,90000,0.0,0.0,0.0,0.0,0.0,3656.835,0.0,0.0,-3656.835,-3656.835,0.0,0,0.0,0.0,40.0,Active,0,0
2824139,114339,-6,105732.99,135000,0.0,77451.975,0.0,77451.975,0.0,6750.0,2904.165,105732.99,105732.99,105732.99,0.0,20,0.0,20.0,0.0,Active,0,0
2007618,393917,-52,178469.775,180000,10350.0,10350.0,0.0,0.0,9000.0,13500.0,13500.0,171769.77,178469.775,178469.775,1.0,1,0.0,0.0,30.0,Active,0,0
2064678,114396,-49,76.725,180000,0.0,0.0,0.0,0.0,7344.405,9000.0,9000.0,0.0,-1578.87,-1578.87,0.0,0,0.0,0.0,56.0,Active,0,0
1496218,236911,-53,0.0,0,0.0,0.0,0.0,0.0,0.0,152.73,0.0,0.0,-152.73,-152.73,0.0,0,0.0,0.0,16.0,Active,0,0
1370015,118637,-29,0.0,63000,0.0,0.0,0.0,0.0,0.0,2915.19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
2058275,452749,-17,1437.435,270000,0.0,0.0,0.0,0.0,5824.305,115245.0,109603.8,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
1081362,413980,-37,0.0,0,0.0,0.0,0.0,0.0,0.0,169.875,0.0,0.0,-169.875,-169.875,0.0,0,0.0,0.0,29.0,Active,0,0
1602888,279742,-7,135639.54,180000,18900.0,18900.0,0.0,0.0,6312.555,9000.0,1745.1,132267.105,134063.505,134063.505,2.0,2,0.0,0.0,22.0,Active,0,0
1480788,160215,-4,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2445124,378983,-31,0.0,45000,0.0,0.0,0.0,0.0,0.0,5850.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
2065847,441664,-56,118570.005,135000,0.0,0.0,0.0,0.0,6750.0,7650.0,7650.0,114585.12,118570.005,118570.005,0.0,0,0.0,0.0,46.0,Active,0,0
1409591,298160,-48,109425.375,135000,0.0,0.0,0.0,0.0,6750.0,13500.0,13500.0,104728.905,109425.375,109425.375,0.0,0,0.0,0.0,33.0,Active,0,0
2346104,355417,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Completed,0,0
2384029,438696,-71,85119.21,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,82435.95,85119.21,85119.21,0.0,0,0.0,0.0,3.0,Active,0,0
2832236,297341,-66,0.0,157500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2445960,355635,-3,89799.21,225000,45000.0,51030.0,0.0,6030.0,2250.0,4500.0,2250.0,87629.985,88453.71,88453.71,1.0,2,0.0,1.0,6.0,Active,0,0
2797345,339752,-76,62204.355,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,59197.68,62204.355,62204.355,0.0,0,0.0,0.0,24.0,Active,0,0
2299679,172997,-17,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2486606,455537,-51,82679.31,90000,17550.0,17550.0,0.0,0.0,4500.0,22500.0,22500.0,77048.1,82679.31,82679.31,2.0,2,0.0,0.0,53.0,Active,0,0
2482503,254897,-68,80023.365,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,77406.03,80023.365,80023.365,0.0,0,0.0,0.0,23.0,Active,0,0
2567672,176149,-47,42647.94,67500,0.0,0.0,0.0,0.0,3375.0,3600.0,3600.0,40889.25,42647.94,42647.94,0.0,0,0.0,0.0,48.0,Active,0,0
2094991,135050,-29,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1024255,228143,-17,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1974871,423696,-80,0.0,180000,0.0,0.0,0.0,0.0,0.0,634.59,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
2745288,384092,-9,0.0,135000,0.0,0.0,0.0,0.0,0.0,179.82,179.82,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
1688570,286421,-14,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2318369,258360,-7,0.0,765000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1538525,329153,-57,0.0,0,0.0,0.0,0.0,0.0,0.0,41.67,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
1078961,235941,-17,0.0,67500,0.0,0.0,0.0,0.0,0.0,1844.595,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Active,0,0
1288827,452392,-89,89084.205,135000,0.0,0.0,0.0,0.0,8100.0,8100.0,8100.0,85456.8,89084.205,89084.205,0.0,0,0.0,0.0,12.0,Active,0,0
1213296,158868,-35,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2707170,236239,-8,234862.335,585000,0.0,8542.8,0.0,8542.8,10902.105,11250.0,11250.0,227137.32,234862.335,234862.335,0.0,5,0.0,5.0,2.0,Active,0,0
1735699,432535,-85,115537.095,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,111735.09,115537.095,115537.095,0.0,0,0.0,0.0,18.0,Active,0,0
1681788,367371,-3,111883.455,112500,0.0,7551.0,0.0,7551.0,5625.0,9000.0,9000.0,108404.235,111883.455,111883.455,0.0,1,0.0,1.0,89.0,Active,0,0
1545175,203098,-68,62953.83,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,60426.72,62953.83,62953.83,0.0,0,0.0,0.0,30.0,Active,0,0
1231874,160345,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,369.72,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
1617579,274184,-44,59956.92,67500,27000.0,27000.0,0.0,0.0,3375.0,9000.0,9000.0,56850.21,59956.92,59956.92,1.0,1,0.0,0.0,51.0,Active,0,0
2683427,268069,-2,192890.7,180000,0.0,0.0,0.0,0.0,9801.27,10388.88,10388.88,178143.435,191073.51,191073.51,0.0,0,0.0,0.0,10.0,Active,0,0
1824966,413133,-28,0.0,81000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
1045669,308537,-92,186048.63,180000,11250.0,11250.0,0.0,0.0,10800.0,10800.0,10800.0,177447.24,186048.63,186048.63,2.0,2,0.0,0.0,20.0,Active,0,0
2299679,172997,-73,0.0,45000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2083192,146252,-43,116480.43,112500,90000.0,90000.0,0.0,0.0,6750.0,13500.0,13500.0,110894.445,116480.43,116480.43,1.0,1,0.0,0.0,66.0,Active,0,0
1100287,212714,-9,337705.02,450000,0.0,0.0,0.0,0.0,18788.625,47250.0,47250.0,328522.14,337705.02,337705.02,0.0,0,0.0,0.0,16.0,Active,0,0
1798121,342093,-59,133248.15,135000,0.0,0.0,0.0,0.0,6750.0,7065.0,7065.0,129044.565,133248.15,133248.15,0.0,0,0.0,0.0,25.0,Active,0,0
2668472,391873,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1189905,175768,-12,369438.93,765000,9000.0,25812.81,0.0,16812.81,17337.51,18249.75,18249.75,354313.62,364564.215,364564.215,1.0,2,0.0,1.0,7.0,Active,0,0
1642075,109092,-5,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2740790,174567,-9,0.0,135000,,0.0,,,0.0,11250.0,11250.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2609933,349288,-54,0.0,90000,0.0,0.0,0.0,0.0,0.0,133.92,0.0,0.0,-133.92,-133.92,0.0,0,0.0,0.0,25.0,Active,0,0
2797129,406374,-92,86047.785,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,83476.485,86047.785,86047.785,0.0,0,0.0,0.0,4.0,Active,0,0
1413227,393409,-89,184953.735,180000,11700.0,11700.0,0.0,0.0,9000.0,9900.0,9900.0,177501.195,184953.735,184953.735,3.0,3,0.0,0.0,10.0,Active,0,0
2083086,342681,-78,154061.91,157500,0.0,0.0,0.0,0.0,7875.0,7875.0,7875.0,149282.415,154061.91,154061.91,0.0,0,0.0,0.0,22.0,Active,0,0
1747521,402271,-22,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2290874,128468,-52,0.0,0,0.0,0.0,0.0,0.0,0.0,1863.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
2403581,392190,-25,162188.37,180000,0.0,0.0,0.0,0.0,9146.07,10350.0,1421.505,159219.72,162188.37,162188.37,0.0,0,0.0,0.0,6.0,Active,0,0
2794422,345251,-24,133109.235,135000,0.0,0.0,0.0,0.0,9450.0,9450.0,9450.0,127372.275,133109.235,133109.235,0.0,0,0.0,0.0,40.0,Active,0,0
1574053,307520,-78,67384.485,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,64819.8,67384.485,67384.485,0.0,0,0.0,0.0,20.0,Active,0,0
1484679,286335,-11,0.0,0,0.0,0.0,0.0,0.0,0.0,212.355,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
1338301,311399,-17,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2475977,310642,-56,80139.69,90000,0.0,0.0,0.0,0.0,4500.0,5400.0,5400.0,77444.28,80139.69,80139.69,0.0,0,0.0,0.0,36.0,Active,1,1
1249765,253232,-37,0.0,292500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2374468,188772,-1,0.0,112500,0.0,44671.5,0.0,44671.5,2250.0,45893.43,45893.43,0.0,0.0,0.0,0.0,4,0.0,4.0,5.0,Active,0,0
2056798,109479,-61,0.0,180000,0.0,0.0,0.0,0.0,0.0,396.225,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
1766451,319365,-61,0.0,0,0.0,0.0,0.0,0.0,0.0,1236.015,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
2652035,191077,-53,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1184847,366650,-43,0.0,45000,0.0,0.0,0.0,0.0,0.0,1185.615,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
1293908,214449,-3,907.74,135000,0.0,0.0,0.0,0.0,3516.435,71415.0,71415.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
1609103,348420,-4,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,45.0,Completed,0,0
2246440,444831,-8,0.0,45000,0.0,0.0,0.0,0.0,0.0,558.72,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
1625279,360047,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,341.82,341.82,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
2119236,423749,-2,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2733431,274585,-95,173913.48,180000,0.0,0.0,0.0,0.0,9000.0,13500.0,13500.0,168459.57,173913.48,173913.48,0.0,0,0.0,0.0,12.0,Active,0,0
2627865,173048,-78,81751.86,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,78559.965,81751.86,81751.86,0.0,0,0.0,0.0,8.0,Active,0,0
2010860,266334,-47,0.0,90000,0.0,0.0,0.0,0.0,0.0,251.235,0.0,0.0,-251.235,-251.235,0.0,0,0.0,0.0,27.0,Active,0,0
1896059,400010,-18,0.0,67500,0.0,0.0,0.0,0.0,322.515,323.055,323.055,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
2007618,393917,-46,179011.71,180000,0.0,0.0,0.0,0.0,9000.0,13500.0,13500.0,173383.875,179011.71,179011.71,0.0,0,0.0,0.0,36.0,Active,0,0
1482075,205898,-8,217685.88,360000,0.0,0.0,0.0,0.0,11548.935,22500.0,22500.0,208479.06,216080.595,216080.595,0.0,0,0.0,0.0,27.0,Active,0,0
1956686,404172,-43,0.0,0,0.0,0.0,0.0,0.0,0.0,548.505,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
1338765,310112,-41,0.0,90000,0.0,0.0,0.0,0.0,0.0,444.375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Active,0,0
1715099,380628,-74,38593.89,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,36670.5,38315.7,38315.7,0.0,0,0.0,0.0,15.0,Active,0,0
1575759,339845,-70,38877.345,180000,0.0,13455.0,0.0,13455.0,9000.0,13500.0,13500.0,35315.775,38877.345,38877.345,0.0,1,0.0,1.0,22.0,Active,0,0
2492344,201883,-5,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1890075,133836,-2,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2013898,184636,-4,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1374820,169350,-14,0.0,0,0.0,0.0,0.0,0.0,0.0,687.105,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,61.0,Active,0,0
1486549,338597,-55,179865.99,180000,11250.0,11250.0,0.0,0.0,9000.0,13500.0,13500.0,172070.055,179865.99,179865.99,2.0,2,0.0,0.0,40.0,Active,0,0
2155489,296154,-11,163400.085,157500,135000.0,157203.0,0.0,22203.0,2250.0,5175.0,5175.0,157008.195,159363.585,159363.585,3.0,5,0.0,2.0,1.0,Active,0,0
1500059,135363,-2,183895.605,180000,0.0,3294.0,0.0,3294.0,9396.315,11250.0,11250.0,179969.895,183895.605,183895.605,0.0,2,0.0,2.0,4.0,Active,0,0
2593931,367097,-17,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1634796,151816,-6,113486.625,180000,0.0,0.0,0.0,0.0,5744.565,6369.93,6369.93,108521.325,111980.52,111980.52,0.0,0,0.0,0.0,2.0,Active,0,0
1331105,439074,-13,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2652018,145698,-57,29195.91,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,28007.505,29195.91,29195.91,0.0,0,0.0,0.0,20.0,Active,0,0
1719573,397723,-8,136730.34,225000,135000.0,135000.0,0.0,0.0,0.0,6750.0,6750.0,128250.0,131031.315,131031.315,3.0,3,0.0,0.0,0.0,Active,0,0
2586156,221339,-88,0.0,135000,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2273166,292155,-16,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1444516,331753,-58,9575.82,180000,0.0,0.0,0.0,0.0,6719.895,0.0,0.0,3792.15,9575.82,9575.82,0.0,0,0.0,0.0,33.0,Active,1,1
1332072,257418,-61,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
2745314,408596,-48,136577.475,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,131341.815,136577.475,136577.475,0.0,0,0.0,0.0,40.0,Active,0,0
1794145,311714,-19,0.0,360000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1789247,442816,-33,173071.575,225000,0.0,0.0,0.0,0.0,8671.59,0.0,0.0,164431.89,173071.575,173071.575,0.0,0,0.0,0.0,10.0,Active,0,0
1144826,219689,-91,130818.33,180000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,126722.52,130818.33,130818.33,0.0,0,0.0,0.0,2.0,Active,0,0
1216407,263181,-25,576492.39,900000,157500.0,183946.5,0.0,26446.5,25207.47,139500.0,139500.0,548596.215,569764.89,569764.89,5.0,7,0.0,2.0,3.0,Active,0,0
1444983,422904,-13,0.0,45000,0.0,0.0,0.0,0.0,0.0,165.465,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
1689331,348454,-2,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2619173,117279,-10,0.0,180000,0.0,0.0,0.0,0.0,0.0,2251.62,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2426896,335705,-16,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Active,0,0
2560718,195367,-20,0.0,225000,0.0,23650.065,0.0,23650.065,2250.0,23850.0,21600.0,0.0,141.435,141.435,0.0,3,0.0,3.0,6.0,Active,0,0
2801425,162261,-86,0.0,135000,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,Active,0,0
2013626,220181,-21,114348.825,180000,4500.0,12611.925,0.0,8111.925,9000.0,22500.0,22500.0,108827.325,114348.825,114348.825,1.0,6,0.0,5.0,78.0,Active,0,0
2703105,450099,-11,0.0,0,0.0,0.0,0.0,0.0,0.0,114.84,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
2717991,418777,-1,0.0,45000,0.0,0.0,0.0,0.0,0.0,768.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2323527,429493,-14,843811.425,855000,54000.0,54000.0,0.0,0.0,41991.39,45000.0,4069.17,827617.005,839774.925,839774.925,3.0,3,0.0,0.0,7.0,Active,0,0
1050910,298540,-61,684.09,67500,0.0,0.0,0.0,0.0,3375.0,61260.3,61260.3,0.0,684.09,684.09,0.0,0,0.0,0.0,35.0,Active,0,0
1374745,238928,-14,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1308791,445124,-83,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2567718,164263,-71,0.0,45000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2761452,175994,-50,0.0,0,0.0,0.0,0.0,0.0,0.0,590.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
2450997,315234,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,39.42,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
1745241,384568,-7,0.0,270000,45000.0,45000.0,0.0,0.0,0.0,48491.595,46855.845,0.0,0.0,0.0,1.0,1,0.0,0.0,2.0,Active,0,0
1010563,118815,-11,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2040065,407783,-39,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2051207,362195,-13,749451.33,765000,0.0,124306.875,0.0,124306.875,28283.76,28800.0,28800.0,721296.09,749451.33,749451.33,0.0,30,0.0,30.0,7.0,Active,0,0
1920377,147347,-3,0.0,450000,0.0,7219.89,0.0,7219.89,2250.0,10831.5,8581.5,0.0,0.0,0.0,0.0,5,0.0,5.0,18.0,Active,0,0
2004581,175456,-13,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2584639,159529,-21,0.0,45000,0.0,0.0,0.0,0.0,0.0,225.405,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
2023339,374819,-62,8633.97,135000,0.0,0.0,0.0,0.0,8100.0,8775.0,8775.0,8053.425,8633.97,8633.97,0.0,0,0.0,0.0,50.0,Active,0,0
2818389,208971,-43,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1822494,438659,-10,0.0,0,,0.0,,,0.0,130.5,130.5,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2640950,253317,-74,36050.085,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,34829.415,36050.085,36050.085,0.0,0,0.0,0.0,7.0,Active,0,0
1083548,158223,-17,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2631363,420563,-76,0.0,157500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
